item_id,artist_name,track_name,genre,rating
6835,Dredg,Sorry But It'S Over,alternative|rock,3.111111111111111
6836,Dredg,Of The Room,alternative|progressive|rock,3.0
6837,Dredg,It Only Took A Day,alternative|rock,2.888888888888889
6838,Dredg,Convalescent,alternative|progressive|rock,3.0
6839,Dredg,Brushstroke: Dcbtfoabaaposba,alternative|progressive|experimental,2.1666666666666665
6840,Dredg,Whoa Is Me,alternative|progressive|rock,2.6666666666666665
6841,I Am Kloot,Proof,indie|alternative|rock,2.0
6842,Queens Of The Stone Age,Medication,alternative|rock|stoner rock,3.2
6843,Queens Of The Stone Age,Like A Drug,rock|alternative rock,2.1666666666666665
6844,Queens Of The Stone Age,Everybody Knows That You Are Insane,rock|alternative rock,3.064516129032258
6845,Queens Of The Stone Age,Broken Box,rock|alternative rock,2.814814814814815
6846,Queens Of The Stone Age,Mexicola,rock|alternative rock|stoner rock,2.933333333333333
6847,Queens Of The Stone Age,Long Slow Goodbye,rock|alternative rock|stoner rock|hard rock,2.730769230769231
6848,Queens Of The Stone Age,This Lullaby,rock|metal,3.111111111111111
6849,At The Drive-In,Star Slight,alternative|post-hardcore|punk,2.875
6850,The Libertines,The Ha Ha Wall,indie rock|garage rock,2.6818181818181817
6851,The Libertines,Tomblands,indie rock|garage rock,2.4782608695652173
6852,The Libertines,The Man Who Would Be King,indie rock|garage rock|alternative,2.7037037037037037
6853,The Libertines,Last Post On The Bugle,indie rock|garage rock,2.7142857142857144
6854,The Libertines,The Saga,indie rock|garage rock,2.772727272727273
6855,The Libertines,Up The Bracket,indie rock|garage rock|post-punk,2.6451612903225805
6856,The Libertines,Narcissist,indie|garage rock|alternative,2.925925925925926
6857,The Libertines,Tell The King,indie rock|garage rock,2.8
6858,The Libertines,Don'T Be Shy,indie rock|alternative rock|garage rock,2.652173913043478
6859,The Libertines,What Became Of The Likely Lads,indie|garage rock|post-punk,2.8333333333333335
6860,The Libertines,Can'T Stand Me Now,indie|rock,3.0555555555555554
6861,The Libertines,Music When The Lights Go Out,indie rock|garage rock|post-punk,2.96
6862,The Libertines,Arbeit Macht Frei,indie|garage rock|punk,2.878787878787879
6863,The Libertines,Campaign Of Hate,indie|rock,2.608695652173913
6864,The Libertines,Boys In The Band,indie rock|garage rock|post-punk,2.7777777777777777
6865,The Libertines,Time For Heroes,indie|garage rock|post-punk,3.0625
6866,Placebo,This Picture,alternative|rock,3.0
6867,Placebo,Protège Moi,rock|alternative,2.8333333333333335
6868,British Sea Power,Carrion,indie|rock,2.3333333333333335
6869,Juanes,Nada Valgo Sin Tu Amor,latin|pop|rock,3.0
6870,Juanes,La Camisa Negra,latin|pop|rock,3.0
6871,Bloc Party,Hunting For Witches,indie|alternative|rock,2.641025641025641
6872,The Rakes,22 Grand Job,indie|post-punk|rock,2.8636363636363638
6873,Babyshambles,Carry On Up The Morning,indie rock|garage rock,2.9047619047619047
6874,Babyshambles,The 32Nd Of December,indie rock|alternative rock,2.357142857142857
6875,Babyshambles,Killamangiro,indie|rock|garage rock,2.6818181818181817
6876,Babyshambles,In Love With A Feeling,indie rock|garage rock|post-punk,2.2666666666666666
6877,Thom Yorke,And It Rained All Night,electronic|experimental|alternative,2.9444444444444446
6878,Kaiser Chiefs,Na Na Na Na Naa,indie|rock,2.8541666666666665
6879,Athlete,Half Light,indie|britpop,2.823529411764706
6880,Athlete,Twenty Four Hours,indie|alternative|rock,2.5384615384615383
6881,Maxïmo Park,Apply Some Pressure,indie rock|post-punk|alternative rock,2.6666666666666665
6882,Maxïmo Park,Karaoke Plays,indie rock|alternative rock,2.625
6883,Maxïmo Park,Limassol,indie|rock,2.7777777777777777
6884,Maxïmo Park,Going Missing,indie rock|post-punk revival,3.076923076923077
6885,Maxïmo Park,Russian Literature,indie rock|post-punk revival,2.8461538461538463
6886,Maxïmo Park,Our Velocity,indie rock|post-punk revival,3.3125
6887,Maxïmo Park,Your Urge,indie|alternative,2.5
6888,Maxïmo Park,Graffiti,indie rock|post-punk revival,2.75
6889,Maxïmo Park,The Unshockable,indie rock|alternative rock,2.769230769230769
6890,Maxïmo Park,"Once, A Glimpse",indie|rock,2.6666666666666665
6891,Maxïmo Park,By The Monument,indie rock|post-punk revival|alternative rock,2.7857142857142856
6892,Maxïmo Park,Books From Boxes,indie rock|post-punk revival,2.875
6893,Maxïmo Park,Girls Who Play Guitars,indie rock|alternative rock,2.823529411764706
6894,We Are Scientists,Cash Cow,indie rock|alternative rock,2.782608695652174
6895,We Are Scientists,Lousy Reputation,indie|alternative,2.473684210526316
6896,We Are Scientists,The Great Escape,indie rock|alternative rock,3.1818181818181817
6897,We Are Scientists,Inaction,indie|rock,3.24
6898,"¡Forward, Russia!",Eighteen,indie|post-punk|alternative,2.4285714285714284
6899,The Killers,Move Away,indie rock|alternative rock,2.6842105263157894
6900,Joy Division,Incubation,post-punk|new wave,2.5
6901,...And You Will Know Us By The Trail Of Dead,Witch'S Web,alternative|indie rock,2.6666666666666665
6902,Muse,Darkshines,alternative|progressive|rock,2.6666666666666665
6903,Muse,Glorious,alternative|rock,3.5
6904,Muse,Man Of Mystery,alternative|rock|progressive,4.0
6905,The Faint,Erection,electronic|dance|synth-pop,2.75
6906,The Faint,Symptom Finger,electronic|indie|synth-pop,2.7142857142857144
6907,The Faint,Worked Up So Sexual,electronic|indie rock|post-punk,2.6470588235294117
6908,The Faint,Desperate Guys,indie|new wave|dance-punk,2.65
6909,The Faint,Paranoiattack,indie|electronic|dance|post-punk,2.642857142857143
6910,Suede,So Young,alternative|britpop|indie,2.5
6911,Snow Patrol,Spitting Games,indie rock|alternative rock,2.8
6912,Snow Patrol,Chocolate,indie rock|alternative rock,2.942857142857143
6913,Snow Patrol,How To Be Dead,alternative|indie|rock,2.966666666666667
6914,Snow Patrol,Ways & Means,alternative|indie rock,2.409090909090909
6915,Radiohead,A Punchup At A Wedding,alternative|indie|rock,2.411764705882353
6916,Radiohead,Exit Music (For A Film),alternative|experimental|rock,2.806451612903226
6917,Radiohead,Go To Sleep,alternative|rock|experimental,2.4857142857142858
6918,The Sunshine Underground,Commercial Breakdown,indie rock|dance-punk|electronic,2.7857142857142856
6919,Modest Mouse,The View,indie rock|alternative rock,2.6486486486486487
6920,Nicky Wire,I Killed The Zeitgeist,alternative|indie,3.3333333333333335
6921,Franz Ferdinand,40',indie|rock,2.7419354838709675
6922,Dir En Grey,Dead Tree,metal|rock|alternative,3.2
6923,Sons And Daughters,Taste The Last Girl,indie|rock,2.6
6924,Arctic Monkeys,Riot Van,indie|alternative|rock,2.888888888888889
6925,Arctic Monkeys,Red Light Indicates Doors Are Secured,indie rock|alternative rock,2.744186046511628
6926,Arctic Monkeys,From The Ritz To The Rubble,indie rock|post-punk revival,2.6
6927,Arctic Monkeys,Perhaps Vampires Is A Bit Strong But...,indie rock|alternative rock,2.75
6928,Arctic Monkeys,505,indie rock|alternative rock|post-punk revival,2.769230769230769
6929,Arctic Monkeys,Still Take You Home,indie rock|garage rock|post-punk revival,2.772727272727273
6930,Arctic Monkeys,When The Sun Goes Down,indie|rock|alternative,2.8846153846153846
6931,Arctic Monkeys,A Certain Romance,indie|rock|alternative,2.688888888888889
6932,Vampire Weekend,The Kids Don'T Stand A Chance,indie|alternative|rock,2.6538461538461537
6933,The Young Knives,The Decision,indie rock|alternative rock,2.857142857142857
6934,Emilíana Torrini,Easy,indie|pop,2.5
6935,Ladytron,This Is Our Sound,electronic|synthpop,2.8125
6936,The Stone Roses,Where Angels Play,indie|rock|alternative,3.3333333333333335
6937,The Stone Roses,Sally Cinnamon,indie|alternative|rock,2.7777777777777777
6938,The Blood Brothers,Live At The Apocalypse Cabaret,rock|post-hardcore|experimental,2.6
6939,The Blood Brothers,Set Fire To The Face On Fire,post-hardcore|experimental,3.3333333333333335
6940,The Blood Brothers,My First Kiss At The Public Execution,punk|post-hardcore|experimental,2.7777777777777777
6941,The Blood Brothers,Devastator,post-hardcore|experimental,2.8
6942,The Blood Brothers,Trash Flavored Trash,post-hardcore|experimental,2.727272727272727
6943,Rooney,Popstars,pop|indie rock,3.2857142857142856
6944,Rooney,Paralyzed,rock|indie,3.6
6945,Camouflage,The Great Commandment,synthpop|new wave|dance,3.6666666666666665
6946,Archive,Noise,electronic|trip-hop,2.7142857142857144
6947,Archive,Conscience,alternative|trip-hop,3.5
6948,Archive,Fuck U,electronic|trip hop,3.1666666666666665
6949,The Raconteurs,Hands,rock|indie rock|blues rock,2.8333333333333335
6950,My Chemical Romance,I'M Not Okay (I Promise),emo|alternative rock|post-hardcore,3.0434782608695654
6951,Oceansize,Amputee,progressive rock|post-rock|alternative rock,3.6
6952,Oceansize,Remember Where You Are,progressive rock|alternative rock,3.5
6953,Oceansize,You Wish,progressive rock|post-rock|alternative rock,3.3333333333333335
6954,Nancy Sinatra,Let Me Kiss You,pop|rock,2.5
6955,Mgmt,4Th Dimensional Transition,psychedelic|indie|experimental,2.5609756097560976
6956,Keane,This Is The Last Time,pop|alternative rock,2.8181818181818183
6957,Keane,Perfect Symmetry,rock|alternative rock,3.0833333333333335
6958,Keane,Black Burning Heart,alternative|indie|rock,2.8
6959,Ryan Adams,Wonderwall,indie rock|alternative rock,2.84
6960,The Cranberries,Just My Imagination,alternative|indie rock,2.8823529411764706
6961,Coldplay,Low,pop|alternative rock|electronic,2.5789473684210527
6962,Coldplay,What If,alternative|rock,2.90625
6963,Coldplay,Swallowed In The Sea,alternative|rock,2.7096774193548385
6964,Coldplay,White Shadows,alternative|rock|indie|pop,2.5476190476190474
6965,Coldplay,Square One,alternative|pop|rock,2.725
6966,Coldplay,A Message,alternative|indie rock,2.6944444444444446
6967,Enon,Come Into,indie|experimental|electronic,3.0
6968,Final Fantasy,This Is The Dream Of Win & Regine,classical|electronic,3.0
6969,Mika,Now I Know How Morrissey Felt,pop|indie pop|alternative,2.2
6970,Ok Go,Get Over It,rock|pop-punk,2.619047619047619
6971,Cocorosie,Noah'S Ark,indie|folk|experimental,3.0869565217391304
6972,Sleater-Kinney,Funeral Song,rock|indie rock|punk,2.5555555555555554
6973,Iamx,The Negative Sex,electronic|synthpop|alternative,3.1666666666666665
6974,Iamx,White Suburb Impressionism,electronic|alternative,3.2222222222222223
6975,Iamx,Kiss And Swallow,electronic|synthpop|alternative,3.076923076923077
6976,Iamx,I Like Pretending,electronic|synthpop|darkwave,3.0
6977,Iamx,Bring Me Back A Dog,electronic|indie pop,2.769230769230769
6978,Iamx,Missile,electronic|alternative,3.3333333333333335
6979,Iamx,Spit It Out,electronic|synth-pop,3.066666666666667
6980,Iamx,Sailor,electropop|synthpop,3.111111111111111
6981,Iamx,Lulled By Numbers,electronic|alternative,2.909090909090909
6982,Iamx,You Stick It In Me,electronic|synthpop|darkwave,3.25
6983,Iamx,Skin Vision,electronic|alternative,3.0
6984,Iamx,Simple Girl,electronic|synthpop|alternative,2.888888888888889
6985,Iamx,The Alternative,electronic|alternative,3.3846153846153846
6986,Iamx,President,electronic|synthpop|darkwave,3.2857142857142856
6987,Iamx,Heatwave,electronic|synthpop,3.5
6988,Iamx,Song Of Imaginary Beings,electronic|synthpop|alternative,2.9
6989,Iamx,Naked But Safe,electronic|synthpop|alternative,3.1
6990,Belle And Sebastian,Another Sunny Day,indie pop|baroque pop,2.7142857142857144
6991,Hot Club De Paris,Your Face Looks All Wrong,indie|alternative,3.25
6992,Mando Diao,Sheepdog,rock|indie rock|garage rock,3.3333333333333335
6993,Mando Diao,Driving Around,indie rock|garage rock|alternative rock,3.6666666666666665
6994,Mando Diao,Mr. Moon,indie|rock,2.75
6995,Mando Diao,Motown Blood,rock|indie rock,3.3333333333333335
6996,Mando Diao,Bring 'Em In,rock|indie rock|garage rock,3.375
6997,Mando Diao,"Welcome Home, Luc Robitaille",indie rock|garage rock|alternative rock,3.625
6998,Mando Diao,Long Before Rock'N'Roll,indie|rock,4.0
6999,Mando Diao,Amsterdam,indie rock|alternative rock,3.4444444444444446
7000,Mando Diao,Little Boy Jr,indie|garage rock|alternative,3.5714285714285716
7001,Mando Diao,P.U.S.A.,indie|rock|alternative,3.0
7002,Mando Diao,The New Boy,indie rock|garage rock,3.5
7003,Mando Diao,Tony Zoulias (Lustful Life),rock|indie rock,4.142857142857143
7004,Mando Diao,The Band,indie rock|garage rock|alternative rock,3.4166666666666665
7005,Mando Diao,Lauren'S Cathedral,indie|rock,3.5
7006,Mando Diao,Lady,indie rock|garage rock|alternative rock,3.2857142857142856
7007,Mando Diao,Killer Kaczynski,rock|indie rock,3.625
7008,Mando Diao,Song For Aberdeen,indie rock|garage rock|alternative rock,3.7142857142857144
7009,Mando Diao,You Don'T Understand Me,indie rock|garage rock|alternative rock,3.857142857142857
7010,Mando Diao,"Good Morning, Herr Horst",indie rock|garage rock,3.3
7011,Mando Diao,The Wildfire (If It Was True),indie|rock,3.25
7012,Mando Diao,Tv & Me,indie rock|garage rock,3.6666666666666665
7013,Mando Diao,Long Before Rock 'N' Roll,indie rock|garage rock|alternative rock,3.4444444444444446
7014,Mando Diao,Sweet Ride,indie rock|garage rock|alternative rock,3.5714285714285716
7015,Mando Diao,Ochrasy,indie|garage rock|alternative,3.25
7016,Mando Diao,To China With Love,rock|indie,3.125
7017,Tv On The Radio,Poppy,indie rock|experimental rock,2.769230769230769
7018,The Beach Boys,Surfin' Safari,rock|surf rock,2.4444444444444446
7019,New Order,Run,rock|electronic,2.4
7020,The Strokes,Electricityscape,indie rock|garage rock|post-punk,2.4193548387096775
7021,The Strokes,Vision Of Division,indie|rock|garage rock,2.71875
7022,The Strokes,The Modern Age,indie rock|garage rock|post-punk,2.7948717948717947
7023,The Strokes,"Alone, Together",indie rock|garage rock|post-punk revival,2.875
7024,The Strokes,Last Nite,indie rock|garage rock,3.0625
7025,Aphex Twin,Schottkey 7Th Path,electronic|idm,3.076923076923077
7026,Razorlight,Golden Touch,indie|rock,2.875
7027,Razorlight,Before I Fall To Pieces,indie rock|alternative rock,2.4285714285714284
7028,Razorlight,America,indie rock|alternative rock,2.814814814814815
7029,The Fratellis,Henrietta,indie rock|alternative rock,2.914285714285714
7030,The Fratellis,Baby Fratelli,indie rock|garage rock,2.75
7031,Sigur Rós,Intro,post-rock,2.9302325581395348
7032,The Kooks,Sofa Song,indie rock|alternative rock,2.966666666666667
7033,The Kooks,Eddie'S Gun,indie rock|alternative rock,3.0
7034,Regina Spektor,Hotel Song,indie|folk|baroque pop,2.962962962962963
7035,Regina Spektor,20 Years Of Snow,indie|folk|alternative,2.8
7036,Regina Spektor,Better,indie|pop,2.9
7037,The Album Leaf,Airplane,post-rock|ambient,2.5
7038,New Bomb Turks,Rat Feelings,punk|garage punk|rock,3.0
7039,New Bomb Turks,Hammerless Nail,rock|punk,3.0
7040,Morrissey,I Like You,indie|alternative|rock,2.5652173913043477
7041,Morrissey,The World Is Full Of Crashing Bores,alternative|indie rock,2.6666666666666665
7042,Morrissey,I'M Not Sorry,alternative|indie rock,2.5
7043,Morrissey,Come Back To Camden,alternative|indie|pop,2.409090909090909
7044,Morrissey,Let Me Kiss You,alternative|indie rock,2.6470588235294117
7045,The Real Mckenzies,Farewell To Nova Scotia,folk|celtic punk,3.0
7046,Stiff Little Fingers,Hits And Misses,punk|rock,3.0
7047,Career Suicide,From The Start,punk|hardcore,2.3333333333333335
7048,Career Suicide,Out Of The Fray,punk|hardcore,3.0
7049,Career Suicide,The Last Say,punk|hardcore,2.0
7050,Elliott Smith,"Oh Well, Okay",indie|folk|acoustic,2.6315789473684212
7051,Elliott Smith,Shooting Star,indie|folk|rock,2.5555555555555554
7052,Elliott Smith,Don'T Go Down,indie|folk|acoustic,2.533333333333333
7053,Elliott Smith,Waltz #1,indie|folk|rock,2.8076923076923075
7054,Elliott Smith,A Question Mark,indie|folk,2.6
7055,Elliott Smith,Baby Britain,indie|acoustic|folk,2.6923076923076925
7056,Elliott Smith,"Everybody Cares, Everybody Understands",indie|folk|alternative,2.6296296296296298
7057,Elliott Smith,Twilight,indie|folk|singer-songwriter,2.4347826086956523
7058,Elliott Smith,Memory Lane,indie|folk|rock,2.4761904761904763
7059,Elliott Smith,Little One,indie|folk|rock,2.411764705882353
7060,Elliott Smith,Bottle Up And Explode!,indie|folk|rock,2.6
7061,Elliott Smith,A Fond Farewell,indie|folk|rock,2.727272727272727
7062,Elliott Smith,Amity,indie|folk|rock,2.6296296296296298
7063,Elliott Smith,Independence Day,indie|folk|rock,2.6538461538461537
7064,Elliott Smith,Let'S Get Lost,indie|folk|alternative,2.44
7065,Elliott Smith,Tomorrow Tomorrow,indie|folk|acoustic,2.6538461538461537
7066,Elliott Smith,King'S Crossing,indie|folk|rock,2.764705882352941
7067,Greg Graffin,Highway,rock|punk,3.0
7068,Greg Graffin,Omie Wise,folk|americana|singer-songwriter,3.0
7069,The Specials,(Dawning Of A) New Era,ska|reggae|rock,2.5714285714285716
7070,The Specials,Why?,ska|reggae|new wave,2.0
7071,The Specials,Man At C&A,ska|reggae,2.3333333333333335
7072,The Specials,Monkey Man,ska|reggae,2.25
7073,Green Day,Minority,punk rock|pop punk,2.388888888888889
7074,Minor Threat,Minor Threat,punk|hardcore,2.727272727272727
7075,Minor Threat,Straight Edge,punk|hardcore|straight edge,2.6666666666666665
7076,Minor Threat,Bottled Violence,punk|hardcore punk,2.5833333333333335
7077,Minor Threat,Betray,punk|hardcore,2.4285714285714284
7078,Million Dollar Marxists,Sand Harem,rock|alternative,3.0
7079,Hepcat,Can'T Wait,reggae|ska,3.0
7080,Bruce Peninsula,Weave Myself A Dress,folk|indie folk|experimental folk,3.0
7081,The Futureheads,News And Tributes,indie rock|post-punk revival,2.4
7082,The Futureheads,Face,indie rock|post-punk,2.3
7083,The Futureheads,Alms,indie|rock,2.4210526315789473
7084,The Futureheads,Fallout,indie|alternative|rock,2.090909090909091
7085,The Futureheads,Skip To The End,indie rock|post-punk revival,2.857142857142857
7086,The Futureheads,The Return Of The Berserker,indie|rock,2.4444444444444446
7087,The Futureheads,Back To The Sea,rock|indie rock,2.3333333333333335
7088,The Futureheads,He Knows,indie rock|post-punk revival,2.388888888888889
7089,The Futureheads,A To B,indie|post-punk|alternative,1.9545454545454546
7090,The Futureheads,Favours For Favours,indie|rock,2.4
7091,The Futureheads,Danger Of The Water,indie rock|post-punk revival,2.6666666666666665
7092,The Futureheads,Robot,indie|rock|post-punk,2.16
7093,The Futureheads,First Day,indie rock|post-punk,2.5294117647058822
7094,The Futureheads,Thursday,indie|rock,2.272727272727273
7095,Hot Hot Heat,Goodnight Goodnight,indie rock|alternative rock,2.652173913043478
7096,Hot Hot Heat,"Oh, Goddamnit",indie rock|alternative rock,2.7222222222222223
7097,Hot Hot Heat,Island Of The Honest Man,indie|rock,2.375
7098,Hot Hot Heat,Dirty Mouth,indie rock|alternative rock|dance-punk,2.2666666666666666
7099,Fifth Hour Hero,After All Is Said And Done,indie rock|punk rock,3.0
7100,Fifth Hour Hero,Burning The Fields Down,punk|rock,3.0
7101,Fifth Hour Hero,Cut Me Dead,punk|rock,2.5
7102,Gossip,Holy Water,pop|rock,2.3
7103,Gossip,Fire With Fire,pop|rock|dance-punk,2.933333333333333
7104,Gossip,Keeping You Alive,indie|rock|punk,2.5
7105,Gossip,Yr Mangled Heart,pop|rock|indie,2.5
7106,Gossip,Listen Up!,rock|alternative,2.857142857142857
7107,Gossip,Coal To Diamonds,rock|indie rock|punk,2.75
7108,Gossip,Jealous Girls,pop|rock|indie,3.0
7109,Murder By Death,The Desert Is On Fire,folk|indie|alternative|rock,2.6
7110,Joel Plaskett,Demons,rock|indie,3.0
7111,Joel Plaskett,"Pine, Pine, Pine",folk|acoustic|singer-songwriter,3.0
7112,Joel Plaskett,"Run, Run, Run",rock|folk,3.0
7113,Joel Plaskett,"Precious, Precious, Precious",rock|indie rock,3.0
7114,Fembots,Good Days,indie|alternative,3.0
7115,Fembots,Lost At Sea,electronic|indie|experimental,3.0
7116,Fembots,Demolition Waltz,indie|alternative|folk,3.0
7117,Fembots,"Demolition Waltz, Part Ii",indie|folk|electronic,3.0
7118,Bad Religion,Honest Goodbye,punk|punk rock,3.0
7119,Bad Religion,Against The Grain,punk|rock,3.0
7120,Bad Religion,Anesthesia,punk|rock,3.0
7121,Bad Religion,Germs Of Perfection,punk|rock,3.0
7122,Bad Religion,Let Them Eat War,punk|rock,2.5
7123,Bad Religion,Suffer,punk|rock,2.25
7124,Bad Religion,Before You Die,punk|rock,2.3333333333333335
7125,Bad Religion,You Are (The Government),punk|rock,2.6666666666666665
7126,Bad Religion,The Grand Delusion,punk|rock,3.0
7127,Bad Religion,Fertile Cresent,punk|rock,3.0
7128,Bad Religion,Turn On The Light,punk|rock,2.75
7129,Bad Religion,No Direction,punk|rock,2.5
7130,Bad Religion,Delirium Of Disorder,punk|rock,2.3333333333333335
7131,Bad Religion,Pessimistic Lines,punk|rock,2.25
7132,Bad Religion,Sorrow,punk|rock,2.6666666666666665
7133,The Slackers,Henderson Swamp,reggae|ska,3.0
7134,The Slackers,Please Decide,reggae|ska,3.0
7135,The Slackers,Cypriano,reggae|ska|dub,3.0
7136,The Slackers,Hurt So Good,ska|reggae,3.0
7137,The Slackers,I'D Rather Die Happy,reggae|ska,3.0
7138,The Slackers,In Walked Capo,ska|reggae|rock,3.0
7139,The Slackers,Mountainside,reggae|ska|rock,2.0
7140,The Slackers,Peculiar,ska|reggae|dub,2.0
7141,Joel Plaskett Emergency,Soundtrack For The Night,indie rock|alternative rock,3.0
7142,Fucked Up,Baiting The Public,punk|hardcore|experimental,2.3333333333333335
7143,Fucked Up,Days Of Last,punk|hardcore|post-hardcore,3.0
7144,Fucked Up,The Chemistry Of Common Life,punk|rock,2.6666666666666665
7145,Fucked Up,No Epiphany,punk|indie rock|post-hardcore,3.0
7146,Fucked Up,Triumph Of Life,punk|hardcore|indie,3.0
7147,Fucked Up,Magic Word,punk|hardcore|alternative,3.0
7148,Afi,Fall Children,post-hardcore|alternative rock,2.6
7149,Afi,Totalimmortal,rock|punk,2.5714285714285716
7150,Sunparlour Players,If The Creek'S Don'T Rise,folk|indie folk|americana,3.0
7151,Sunparlour Players,The Detroit River Is Alive!,indie|folk,3.0
7152,Sunparlour Players,Hymn For The Happy,indie|folk|alternative,2.5
7153,The Ponys,Another Wound,indie rock|garage rock,2.25
7154,The Ponys,Get Black,indie|rock|alternative,2.3333333333333335
7155,The Ponys,Shadow Box,indie rock|garage rock|post-punk,2.0
7156,The Ponys,Discoteca,indie rock|alternative rock,2.25
7157,The Ponys,She'S Broken,indie rock|garage rock|post-punk,2.0
7158,The Jam,Town Called Malice,pop|rock|post-punk,2.8947368421052633
7159,The Jam,It'S Too Bad,rock|punk|new wave,2.5454545454545454
7160,The Jam,In The Crowd,rock|punk,2.7
7161,The Jam,The Eton Rifles,punk|new wave,2.888888888888889
7162,The Jam,David Watts,rock|punk|mod,2.6363636363636362
7163,The Jam,Mr. Clean,punk|new wave,3.0
7164,The Jam,English Rose,rock|punk,2.888888888888889
7165,The Jam,Strange Town,rock|punk rock|new wave,2.25
7166,The Jam,Billy Hunt,punk|rock.,3.0
7167,The Jam,In The City,rock|post-punk|mod revival,2.65
7168,The Jam,Man In The Corner Shop,rock|punk rock|mod revival,2.5714285714285716
7169,Fugazi,Public Witness Program,post-hardcore|punk rock,2.75
7170,Fugazi,Greed,punk|post-hardcore,1.6666666666666667
7171,Fugazi,Rend It,punk|post-hardcore|alternative rock,2.0
7172,Fugazi,Furniture,post-hardcore|indie rock|alternative rock,3.0
7173,Fugazi,Cashout,rock|post-hardcore|punk,2.0
7174,Fugazi,Facet Squared,post-hardcore|punk rock,2.4285714285714284
7175,Fugazi,23 Beats Off,alternative|punk|post-hardcore,2.25
7176,Fugazi,Cassavetes,post-hardcore|alternative rock,3.0
7177,Rancid,Maxwell Murder,punk|ska,2.6666666666666665
7178,Rancid,Who Would'Ve Thought,punk|ska,2.5
7179,The New Pornographers,All For Swinging You Around,indie|rock|pop,2.761904761904762
7180,The New Pornographers,Breakin' The Law,pop|indie rock|power pop,2.4285714285714284
7181,The New Pornographers,Loose Translation,indie rock|power pop,2.8181818181818183
7182,The New Pornographers,July Jones,indie pop|indie rock,2.6666666666666665
7183,The New Pornographers,Fugue State,indie|rock,3.0
7184,The New Pornographers,Stacked Crooked,indie|alternative|power pop,2.588235294117647
7185,The New Pornographers,Entering White Cecilia,indie|rock|pop,2.4545454545454546
7186,The New Pornographers,The End Of Medicine,indie|alternative,2.7857142857142856
7187,The New Pornographers,The Body Says No,indie rock|power pop|alternative pop,2.466666666666667
7188,The New Pornographers,The Slow Descent Into Alcoholism,indie rock|power pop,2.7
7189,The New Pornographers,Mystery Hours,indie|rock|pop,2.45
7190,The New Pornographers,Miss Teen Wordpower,indie|rock|pop,2.5
7191,The New Pornographers,The Electric Version,indie rock|power pop,2.75
7192,The New Pornographers,It'S Only Divine Right,indie|pop|rock,2.8
7193,The New Pornographers,Chump Change,indie rock|power pop|alternative rock,2.5384615384615383
7194,The New Pornographers,The Bones Of An Idol,indie|rock|pop,2.6956521739130435
7195,The New Pornographers,Testament To Youth In Verse,indie rock|power pop,2.769230769230769
7196,The New Pornographers,"Mutiny, I Promise You",indie|rock|pop,2.5555555555555554
7197,The New Pornographers,Challengers,indie|alternative|power pop,2.5833333333333335
7198,The New Pornographers,From Blown Speakers,indie rock|power pop,2.823529411764706
7199,The New Pornographers,Ballad Of A Comeback Kid,indie|power pop,2.8333333333333335
7200,The New Pornographers,My Rights Versus Yours,indie|rock,3.0
7201,The New Pornographers,The Laws Have Changed,indie rock|power pop,2.8095238095238093
7202,Apostle Of Hustle,National Anthem Of Nowhere,indie|alternative|rock,2.2
7203,Apostle Of Hustle,¡Rafaga!,indie|alternative|latin,3.0
7204,Toots & The Maytals,Pressure Drop,reggae|ska,2.923076923076923
7205,Toots & The Maytals,Sweet And Dandy,reggae,2.5
7206,Unsacred Hearts,The End Is Near,rock|indie rock|alternative,3.0
7207,The Adored,Chemistry,indie|alternative|rock,2.0
7208,The Adored,Tell Me Tell Me,indie rock|alternative rock,3.3333333333333335
7209,The Adored,Weak Spots,indie rock|punk rock,2.0
7210,Jon-Rae Fletcher,Downtown,folk|americana|singer-songwriter,3.0
7211,Jimmy Cliff,The Harder They Come,reggae|ska,2.875
7212,Joey Ramone,Stop Thinking About It,punk|rock,2.4285714285714284
7213,Joey Ramone,1969,punk|rock,2.5
7214,Ted Leo And The Pharmacists,The Sons Of Cain,indie rock|punk rock,3.4
7215,Ted Leo And The Pharmacists,The World Stops Turning,indie rock|punk rock|alternative rock,2.5
7216,Ted Leo And The Pharmacists,"First To Finish, Last To Start",indie rock|alternative rock,2.1
7217,Ted Leo And The Pharmacists,Suspect Device,indie rock|post-punk,2.5
7218,Ted Leo And The Pharmacists,The Crane Takes Flight,indie rock|punk rock,1.8888888888888888
7219,Ted Leo And The Pharmacists,"Tell Balgeary, Balgury Is Dead",indie rock|punk rock,2.25
7220,Ted Leo And The Pharmacists,The Toro And The Toreador,indie rock|punk rock,2.3333333333333335
7221,Ted Leo And The Pharmacists,A Bottle Of Buckie,indie rock|post-punk,2.75
7222,Ted Leo And The Pharmacists,Who Do You Love?,indie rock|punk rock,2.75
7223,Ted Leo And The Pharmacists,Where Have All The Rude Boys Gone?,alternative|indie|punk,2.4545454545454546
7224,Ted Leo And The Pharmacists,The High Party,indie rock|punk rock,1.9090909090909092
7225,Buzzcocks,I Don'T Mind,punk|alternative,2.375
7226,Buzzcocks,Orgasm Addict,punk|alternative rock,2.75
7227,Buzzcocks,Everybody'S Happy Nowadays,punk|new wave,2.5384615384615383
7228,Buzzcocks,Just Lust,punk|post-punk,2.076923076923077
7229,Buzzcocks,Sick City Sometimes,punk|rock,3.0
