item_id,title,genre,rating
1946,Break the Skin: A Novel,fiction|mysteri|thriller|psycholog|contemporari,4.0
1947,The Blasphemer: A Novel,literatur|fiction|religi|fiction|histor|fiction|mysteri|thriller,5.0
1948,Frankenstein's Monster: A Novel,horror|scienc|fiction|gothic|thriller|fantasi,4.333333333333333
1949,"Let the Devil Sleep (Dave Gurney, No. 3): A Novel (A Dave Gurney Novel)",mysteri|thriller|suspens|crime|detect,5.0
1950,"The Art of Simple Food II: Recipes, Flavor, and Inspiration from the New Kitchen Garden: A Cookbook",cookbook|food|wine|cook|ingredi|inspir,5.0
1951,"Provence, 1970: M.F.K. Fisher, Julia Child, James Beard, and the Reinvention of American Taste",non|fiction|biographi|culinari|histori|memoir,4.5
1952,A Cold and Lonely Place: A Novel,mysteri|thriller|suspens|fiction|crime,4.0
1953,"Why Nations Fail: The Origins of Power, Prosperity, and Poverty",non|fiction|econom|histori|sociolog|polit|scienc,5.0
1954,Q&A a Day: 5-Year Journal,non|fiction|journal|self|help|refer|diari,4.0
1955,The Perfectly Imperfect Home: How to Decorate and Live Well,non|fiction|interior|design|home|decor|lifestyl|self|help,5.0
1956,Born on a Mountaintop: On the Road with Davy Crockett and the Ghosts of the Wild Frontier,biographi|memoir|histor|fiction|adventur|non|fiction,4.0
1957,The God I Never Knew: How Real Friendship with the Holy Spirit Can Change Your Life,non|fiction|spiritu|self|help|religion|inspir,5.0
1958,"The Power of Knowing God: A 6-Week, No-Homework Bible Study (40-Minute Bible Studies)",religi|spiritu|christian|studi|refer,5.0
1959,Sisters of the Quilt: The Complete Trilogy,fiction|christian|fiction|histor|fiction|women'|fiction|religi|fiction,5.0
1960,The Gospel of Yes: We Have Missed the Most Important Thing About God. Finding It Changes Everything,non|fiction|religi|inspir|self|help|spiritu,5.0
1961,God Gave Us Easter (God Gave Us Series),children'|fiction|religi|fiction|holiday|fiction|pictur|book|christian|fiction,5.0
1962,"To Heaven and Back: A Doctor's Extraordinary Account of Her Death, Heaven, Angels, and Life Again: A True Story",non|fiction|memoir|inspir|supernatur|near|death|experi,5.0
1963,The Happy Atheist,non|fiction|religion|philosophi|self|help|humor,3.0
1964,Last Man in Tower,literari|fiction|contemporari|fiction|psycholog|fiction|urban|fiction|drama,5.0
1965,Love in a Cold Climate,romanc|histor|fiction|satir|british|literatur|comedi,5.0
1966,The Wisdom of Insecurity: A Message for an Age of Anxiety,non|fiction|self|help|philosophi|psycholog|spiritu,3.0
1967,Faceless Killers,mysteri|thriller|suspens|crime|detect,2.0
1968,Amsterdam: A History of the World's Most Liberal City,non|fiction|histori|travel|europ|cultur,4.5
1969,The Great Cake Mystery: Precious Ramotswe's Very First Case (Precious Ramotswe Mysteries for Young Readers),mysteri|children'|detect|fiction|young|adult,4.0
1970,The Buddha in the Attic (Pen/Faulkner Award - Fiction),literari|fiction|histor|fiction|cultur|fiction|women'|fiction|award|win|fiction,5.0
1971,The Night Circus,fiction|fantasi|romanc|mysteri|histor,3.3333333333333335
1972,Aleph (Vintage International),fiction|literatur|mysteri|fantasi|adventur,5.0
1973,Decision Points,biographi|memoir|leadership|polit|histori,5.0
1974,The Affair: A Jack Reacher Novel,mysteri|thriller|suspens|crime|action,5.0
1975,A Wanted Man: A Jack Reacher Novel,mysteri|thriller|suspens|action|crime,5.0
1976,Never Go Back: A Jack Reacher Novel,mysteri|thriller|suspens|action|crime,5.0
1977,Clara and Mr. Tiffany: A Novel,histor|fiction|romanc|biograph|fiction|women'|fiction|art|fiction,5.0
1978,Silver: Return to Treasure Island,adventur|histor|fiction|action|adventur|mysteri|thriller,3.0
1979,Under Magnolia: A Southern Memoir,memoir|biographi|southern|literatur|non|fiction|autobiographi,5.0
1980,Jasmine and Fire: A Bittersweet Year in Beirut,non|fiction|memoir|travel|middl|eastern|literatur|cultur|studi,3.0
1981,Mastering the Art of Soviet Cooking: A Memoir of Food and Longing,biographi|memoir|histori|food|drink|cultur,4.333333333333333
1982,Sierra Club 2012 Wilderness Calendar,non|fiction|natur|photographi|calendar|environment,5.0
1983,Ready Player One,scienc|fiction|dystopian|adventur|young|adult|fantasi,4.333333333333333
1984,The Liberator: One World War II Soldier's 500-Day Odyssey from the Beaches of Sicily to the Gates of Dachau,biographi|memoir|militari|histori|world|war|ii|histor,5.0
1985,Awkward Family Pet Photos,humor|photographi|anim|famili|non|fiction,4.0
1986,The Happiness Project One-Sentence Journal: A Five-Year Record,non|fiction|self|help|journal|person|develop|inspir,5.0
1987,"The Startup of You (Revised and Updated): Adapt, Take Risks, Grow Your Network, and Transform Your Career (2022)",non|fiction|self|help|career|develop|entrepreneurship|person|growth,4.0
1988,Sibley Backyard Birding Flashcards: 100 Common Birds of Eastern and Western North America (Sibley Birds),book|refer|natur|scienc|outdoor,5.0
1989,The Forgiven: A Novel,literari|fiction|psycholog|thriller|mysteri|suspens|contemporari|fiction,3.5
1990,Facing the Wave: A Journey in the Wake of the Tsunami,non|fiction|memoir|natur|disast|environment|scienc|travelogu,4.25
1991,The Uncommon Appeal of Clouds: An Isabel Dalhousie Novel (9),mysteri|fiction|contemporari|women'|fiction|cozi|mysteri,4.0
1992,"The Zhivago Affair: The Kremlin, the CIA, and the Battle over a Forbidden Book",non|fiction|histori|polit|espionag|cold|war,5.0
1993,The Last First Day: A Novel,literari|fiction|women'|fiction|famili|life|contemporari|fiction|come|of|age,5.0
1994,The Upright Thinkers: The Human Journey from Living in Trees to Understanding the Cosmos,non|fiction|histori|scienc|philosophi|evolut,3.0
1995,The Forever Girl,fiction|romanc|fantasi|paranorm|mysteri,3.0
1996,Silence Once Begun: A Novel,literari|fiction|mysteri|psycholog|thriller|crime|fiction|suspens,3.6666666666666665
1997,Trains and Lovers: A Novel,fiction|romanc|contemporari|women'|fiction|literari|fiction,4.5
1998,The Face of Water: A Translator on Beauty and Meaning in the Bible,non|fiction|religi|inspir|spiritu|academ,4.0
1999,Into the Savage Country: A Novel,histor|fiction|western|adventur|action|adventur|histor,4.0
2000,The Handsome Man's De Luxe Café: No. 1 Ladies' Detective Agency (15) (No. 1 Ladies' Detective Agency Series),mysteri|detect|humor|cozi|mysteri|woman|sleuth,4.0
2001,Fodor's Puerto Rico (Full-color Travel Guide),travel|guidebook|non|fiction|refer|photographi,4.333333333333333
2002,I'd Really Like to Eat a Child,children'|fiction|humor|adventur|fantasi|pictur|book,3.0
2003,Spring into Summer!/Fall into Winter!(Dr. Seuss/The Cat in the Hat Knows a Lot About That!) (Pictureback(R)),children'|educ|fiction|pictur|book|season,5.0
2004,Precious Bones,children'|fiction|mysteri|adventur|famili|come|of|age,5.0
2005,Dualed,young|adult|scienc|fiction|dystopian|action|adventur|thriller,4.5
2006,"Cracking the ACT, 2013 Edition (College Test Preparation)",educ|non|fiction|refer|studi|guid|academ,5.0
2007,The Map and the Territory (Vintage International),literari|fiction|mysteri|thriller|crime|satir,5.0
2008,The Supreme Commander: The War Years of Dwight D. Eisenhower,biographi|militari|histori|world|war|ii|polit|leadership,4.0
2009,Gods Without Men (Vintage Contemporaries),literatur|fiction|mysteri|scienc|fiction|histor|fiction|fantasi,3.0
2010,El cuaderno de Maya / Maya's Journal: Una novela (Spanish Edition),literatur|fiction|genr|fiction|mysteri|thriller|come|of|age,5.0
2011,Black Hole Blues and Other Songs from Outer Space,non|fiction|scienc|physic|astronomi|technolog,3.0
2012,The Girl with the Dragon Tattoo: A Lisbeth Salander Novel (The Girl with the Dragon Tattoo Series),mysteri|thriller|suspens|crime|fiction,4.5
2013,Leading Man (Vintage Contemporaries),fiction|drama|contemporari|literatur|play,3.0
2014,The Dog Stars (Vintage Contemporaries),scienc|fiction|post|apocalypt|adventur|dystopian|fiction,3.5
2015,The Malice of Fortune: A Novel of the Renaissance,histor|fiction|mysteri|suspens|renaiss|fiction|thriller,4.0
2016,The Kissing List,romanc|chick|lit|contemporari|young|adult|romant|comedi,3.0
2017,The Underground Girls of Kabul: In Search of a Hidden Resistance in Afghanistan,non|fiction|gender|studi|cultur|studi|women'|studi|middl|eastern|studi,4.333333333333333
2018,"One Pot: 120+ Easy Meals from Your Skillet, Slow Cooker, Stockpot, and More: A Cookbook",cook|food|wine|recip|culinari|art|quick|easi,5.0
2019,Give a Girl a Knife: A Memoir,biographi|memoir|non|fiction|autobiographi|culinari|art,3.3333333333333335
2020,Goose: The Outrageous Life and Times of a Football Guy,biographi|sport|humor|memoir|non|fiction,4.5
2021,The Expats: A Novel,mysteri|suspens|thriller|espionag|fiction,4.5
2022,Duel with the Devil: The True Story of How Alexander Hamilton and Aaron Burr Teamed Up to Take on America's First Sensational Murder Mystery,non|fiction|histori|true|crime|polit|mysteri,3.3333333333333335
2023,"Jefferson's America: The President, the Purchase, and the Explorers Who Transformed a Nation",non|fiction|histori|american|histori|biographi|polit|govern,4.25
2024,This Storm: A novel,literatur|fiction|mysteri|histor|fiction|thriller|war,3.0
2025,Ancient Light,literari|fiction|histor|fiction|mysteri|thriller|psycholog|fiction,4.0
2026,The Sense of an Ending,fiction|mysteri|drama|psycholog|contemporari,4.333333333333333
2027,"What It's Like to Be a Bird: From Flying to Nesting, Eating to Singing--What Birds Are Doing, and Why (Sibley Guides)",non|fiction|natur|scienc|refer|biolog,5.0
2028,Book of Ages: The Life and Opinions of Jane Franklin,biographi|memoir|histori|non|fiction|women'|studi,4.666666666666667
2029,Elsewhere: A memoir,biographi|memoir|autobiographi|nonfict|literatur,4.0
2030,Death Comes to Pemberley,mysteri|histor|fiction|romanc|thriller|suspens,4.0
2031,Little Golden Picture Dictionary,children'|educ|refer|pictur|book|dictionari,5.0
2032,The Antagonist,fiction|drama|thriller|psycholog|contemporari,3.6666666666666665
2033,How Literature Saved My Life,non|fiction|memoir|literari|critic|self|help|autobiographi,4.5
2034,"Shocked: My Mother, Schiaparelli, and Me",biographi|memoir|fashion|famili|art,4.25
2035,A Marker to Measure Drift,literatur|fiction|psycholog|fiction|histor|fiction|contemporari|fiction|surviv|fiction,3.6666666666666665
2036,Studio Saint-Ex,literatur|fiction|histor|romanc|adventur,4.0
2037,The Power of Habit: Why We Do What We Do in Life and Business,non|fiction|self|help|psycholog|person|develop|leadership,5.0
2038,"Living Language Hebrew, Complete Edition: Beginner through advanced course, including 3 coursebooks, 9 audio CDs, and free online learning",refer|languag|learn|foreign|languag|studi|educ|self|studi,5.0
2039,"Living Language Irish, Complete Edition: Beginner through advanced course, including 3 coursebooks, 9 audio CDs, and free online learning",refer|languag|learn|irish|languag|audio|cours|onlin|learn,3.0
2040,Blue Mountain Mystery (Thomas & Friends) (Little Golden Book),children'|adventur|mysteri|transport|pictur|book,4.0
2041,The Book of Lost Things (Mister Max),fantasi|adventur|mysteri|come|of|age|fiction,5.0
2042,Everything I Need To Know I Learned From a Little Golden Book: A Graduation Gift Book (Little Golden Books (Random House)),humor|entertain|graduat|self|help|inspir,5.0
2043,The Christmas ABC (Little Golden Book),holiday|educ|pictur|book|christma|alphabet,3.5
2044,Sky Jumpers: Book 1,adventur|fantasi|scienc|fiction|action|adventur|middl|grade,4.0
2045,"Duck & Goose, Find a Pumpkin (Oversized Board Book)",children'|pictur|book|board|book|season|anim,5.0
2046,I Am Forbidden: A Novel,literari|fiction|histor|fiction|religi|fiction|cultur|fiction|famili|saga,4.333333333333333
2047,My Life in Middlemarch,biographi|memoir|literari|critic|histor|fiction|non|fiction,5.0
2048,"Good Night, Little Bear (Little Golden Book)",children'|fiction|bedtim|stori|anim|stori|pictur|book|classic,5.0
2049,The Porcelain Thief: Searching the Middle Kingdom for Buried China,non|fiction|travel|histori|memoir|archaeolog,4.333333333333333
2050,Life on the Edge: The Coming of Age of Quantum Biology,non|fiction|scienc|biolog|quantum|physic|educ,3.5
2051,"Healing, the (Lib)(CD)",fiction|romanc|mysteri|thriller|fantasi,4.0
2052,Starting Out Right: A Guide to Promoting Children's Reading Success,non|fiction|educ|refer|parent|self|help,5.0
2053,"Staying Stylish: Cultivating a Confident Look, Style, and Attitude",self|help|fashion|lifestyl|christian|live|person|develop,4.0
2054,A Life Beyond Amazing Bible Study Guide: 9 Decisions That Will Transform Your Life Today,non|fiction|self|help|religion|spiritu|inspir,5.0
2055,Bully Pulpit: Confronting the Problem of Spiritual Abuse in the Church,non|fiction|religion|self|help|spiritu|inspir,4.0
2056,Disappointment With God: Three Questions No One Asks Aloud,non|fiction|religion|spiritu|self|help|inspir,5.0
2057,"Lily and the Creep (Young Women of Faith: Lily Series, Book 3)",children'|fiction|christian|fiction|come|of|age|inspir|mysteri,5.0
2058,The Case for a Creator,non|fiction|religion|scienc|philosophi|inspir,5.0
2059,"1, 2, and 3 John (Zondervan Exegetical Commentary on the New Testament)",non|fiction|religi|commentari|exegesi|refer,5.0
2060,Stories Behind the Great Traditions of Christmas,non|fiction|religion|holiday|histori|antholog,4.0
2061,When Life and Beliefs Collide,non|fiction|religion|spiritu|self|help|inspir,5.0
2062,Presumed Guilty,mysteri|thriller|legal|suspens|religi|inspir,5.0
2063,The Case for Miracles: A Journalist Investigates Evidence for the Supernatural,non|fiction|religion|spiritu|investig|inspir,5.0
2064,Workbook for Women: Saving Your Marriage Before It Starts - Seven Questions to Ask Before and After You Marry,self|help|relationship|marriag|workbook|non|fiction,4.0
2065,Prayer: Does It Make Any Difference?,non|fiction|religion|spiritu|self|help|inspir,3.0
2066,Matthew (Zondervan Illustrated Bible Backgrounds Commentary),non|fiction|religi|histor|refer|commentari,5.0
2067,"The Bible and the Land (Ancient Context, Ancient Faith)",non|fiction|religi|histor|refer|studi,4.0
2068,"Jesus, the Middle Eastern Storyteller (Ancient Context, Ancient Faith)",non|fiction|religi|histor|cultur|inspir,4.0
2069,The Ministry and Message of Paul,non|fiction|religion|christian|biblic|studi|theolog,5.0
2070,Sitting at the Feet of Rabbi Jesus: How the Jewishness of Jesus Can Transform Your Faith,non|fiction|religi|spiritu|inspir|histor,5.0
2071,"Insights on James, 1 and 2 Peter (Swindoll's New Testament Insights)",non|fiction|religi|spiritu|biblic|studi|commentari,5.0
2072,"Following Jesus, the Servant King: A Biblical Theology of Covenantal Discipleship (Biblical Theology for Life)",non|fiction|theolog|christian|live|religi|studi|spiritu|growth,4.0
2073,The Essential Bible Companion to the Psalms: Key Insights for Reading God’s Word (Essential Bible Companion Series),non|fiction|religi|refer|studi|inspir,5.0
2074,Pure Pleasure: Why Do Christians Feel So Bad about Feeling Good?,non|fiction|self|help|religion|psycholog|inspir,3.5
2075,"Scouting the Divine: My Search for God in Wine, Wool, and Wild Honey",non|fiction|memoir|spiritu|inspir|natur,5.0
2076,A Shepherd Looks at Psalm 23,non|fiction|religi|inspir|spiritu|devot,5.0
2077,Hopelifter: Creative Ways to Spread Hope When Life Hurts,self|help|inspir|christian|live|motiv|person|growth,3.0
2078,One Thousand Gifts: A Dare to Live Fully Right Where You Are,non|fiction|inspir|self|help|spiritu|memoir,5.0
2079,Victim of Grace: When God’s Goodness Prevails,non|fiction|christian|inspir|self|help|spiritu|growth,4.0
2080,Malestrom: Manhood Swept into the Currents of a Changing World,non|fiction|self|help|spiritu|gender|studi|social|issu,4.0
2081,A Dream So Big: Our Unlikely Journey to End the Tears of Hunger,non|fiction|memoir|biographi|social|issu|inspir,5.0
2082,Twisted Innocence (Moonlighters Series),mysteri|suspens|thriller|crime|fiction,4.0
2083,Smoke Screen,mysteri|thriller|suspens|christian|fiction|drama,5.0
2084,Couples of the Bible: A One-Year Devotional Study to Draw You Closer to God and Each Other,devot|christian|live|religi|spiritu|growth|marriag,4.0
2085,The Chase: A Novel (Crime Scene: Houston),mysteri|thriller|suspens|crime|christian|fiction,3.0
2086,The Survivor (Crime Scene: Houston),mysteri|thriller|suspens|christian|fiction|crime,3.0
2087,Speak: How Your Story Can Change the World,non|fiction|self|help|inspir|memoir|christian|live,5.0
2088,Secrets of Sloane House (The Chicago World’s Fair Mystery Series),mysteri|histor|fiction|christian|fiction|thriller|suspens,2.0
2089,"Help Me, Jesus! I Have Nothing to Wear!: The Go-To Guide for All Shapes and Sizes",self|help|fashion|christian|live|non|fiction|inspir,3.5
2090,Unseen: The Gift of Being Hidden in a World That Loves to Be Noticed,self|help|inspir|spiritu|christian|live|non|fiction,5.0
2091,The Writing Desk,fiction|christian|fiction|histor|fiction|romanc|mysteri,5.0
2092,The Beloved Hope Chest (An Amish Heirloom Novel),fiction|christian|fiction|romanc|amish|fiction|histor|fiction,5.0
2093,The Forgotten Recipe (An Amish Heirloom Novel),fiction|christian|fiction|amish|fiction|romanc|histor|fiction,5.0
2094,The Courtship Basket (An Amish Heirloom Novel),romanc|christian|fiction|amish|fiction|famili|saga|inspir|fiction,5.0
2095,Make a Break for It: Unleashing the Power of Personal and Spiritual Growth,self|help|spiritu|growth|person|develop|christian|live|inspir,4.5
2096,The Daniel Plan Cookbook: Healthy Eating for Life,cookbook|health|christian|live|nutrit|diet|nutrit,5.0
2097,The Loyal Heart (A Lone Star Hero’s Love Story),romanc|histor|fiction|christian|fiction|western|war,3.5
2098,Aftermath,fiction|christian|fiction|religi|fiction|drama|inspir,4.5
2099,The Way of Letting Go: One Woman's Walk toward Forgiveness,non|fiction|memoir|self|help|inspir|religion|spiritu,4.0
2100,A Spectacle of Glory: God's Light Shining through Me Every Day,non|fiction|inspir|spiritu|self|help|religi,4.0
2101,Beneath the Summer Sun (An Every Amish Season Novel),romanc|amish|fiction|contemporari|fiction|inspir|fiction|christian|romanc,5.0
2102,A Place at Our Table (An Amish Homestead Novel),fiction|christian|fiction|romanc|contemporari|amish|fiction,5.0
2103,A Seat by the Hearth (An Amish Homestead Novel),fiction|christian|fiction|romanc|amish|fiction|famili|drama,5.0
2104,"Leading from Your Gut: How You Can Succeed by Harnessing the Power of Your Values, Feelings, and Intuition",self|help|leadership|person|develop|christian|live|inspir,4.0
2105,The Fifth Avenue Story Society,fiction|christian|fiction|mysteri|romanc|contemporari,4.0
2106,The Love Letter,romanc|inspir|fiction|christian|contemporari,5.0
2107,"An Amish Heirloom: A Legacy of Love, The Cedar Chest, The Treasured Book, The Midwife's Dream",fiction|christian|fiction|romanc|histor|fiction|inspir,5.0
2108,The Bake Shop (An Amish Marketplace Novel),fiction|christian|fiction|romanc|contemporari|inspir,4.0
2109,Today's Moment of Truth: Devotions to Deepen Your Faith in Christ,religi|inspir|spiritu|devot|christian|live,4.0
2110,An Amish Barn Raising: Three Stories,fiction|christian|fiction|religi|fiction|short|stori|inspir|fiction,4.0
2111,Building a Future (An Amish Legacy Novel),fiction|christian|fiction|romanc|inspir|histor|fiction,5.0
2112,"NIV, LifeConnect Study Bible, Hardcover, Red Letter Edition: Growing Deeper, Growing Stronger in Your Spiritual Life",religi|spiritu|christian|live|studi|inspir,4.0
2113,"NIV, Value Thinline Bible, Imitation Leather, Brown",religion|spiritu|christian|live|refer|inspir,5.0
2114,"NIV, Great Rescue Bible, Hardcover: Discover Your Part in God’s Plan",religi|christian|inspir|spiritu|non|fiction,4.0
2115,"Amplified Holy Bible, Large Print, Hardcover: Captures the Full Meaning Behind the Original Greek and Hebrew",non|fiction|religion|spiritu|refer|inspir,5.0
2116,10 Minutes in the Word: John,religi|spiritu|inspir|christian|live|devot,5.0
2117,"The Weekly Faith Project: A Challenge to Journal, Reflect, and Cultivate a Genuine Faith (The Weekly Project Series)",religi|self|help|inspir|christian|live|devot,5.0
2118,"NIV, Artisan Collection Bible, Cloth over Board, Pink Floral, Designed Edges under Gilding, Red Letter, Comfort Print",religi|inspir|devot|spiritu|christian|live,5.0
2119,The Logic of God: 52 Christian Essentials for the Heart and Mind,non|fiction|religion|spiritu|self|help|inspir,4.0
2120,God Above All: 90 Devotions to Know the Life-Altering Love of God,non|fiction|religi|inspir|spiritu|growth|devot,4.0
2121,Peace Be with You: An Inspirational Coloring Book for Stress Relief and Creativity (Coloring Faith),color|book|inspir|stress|relief|creativ|faith,3.0
2122,"The Creative Soul Within: Rediscover Your Imagination, Let Go of Stress, and Develop the Creative Gifts God Has Given You",self|help|inspir|christian|live|person|growth|creativ,5.0
2123,What Jesus Would Say,non|fiction|religion|inspir|christian|live|spiritu|growth,4.0
2124,Devotions on the Hebrew Bible: 54 Reflections to Inspire and Instruct,non|fiction|religi|inspir|spiritu|refer,4.5
2125,It's Personal: Surviving and Thriving on the Journey of Church Planting (Exponential Series),non|fiction|self|help|religion|inspir|memoir,4.0
2126,"The Emotionally Healthy Leader: How Transforming Your Inner Life Will Deeply Transform Your Church, Team, and the World",non|fiction|self|help|leadership|religion|inspir,4.0
2127,Know the Heretics (KNOW Series),histori|religion|non|fiction|refer|christian,5.0
2128,God's Glory Alone---The Majestic Heart of Christian Faith and Life: What the Reformers Taught...and Why It Still Matters (The Five Solas Series),non|fiction|religi|theolog|histori|inspir,4.5
2129,The Unbelievable Gospel: Say Something Worth Believing,non|fiction|christian|live|religion|spiritu|inspir,4.0
2130,Five Views on the Church and Politics (Counterpoints: Bible and Theology),non|fiction|religion|polit|theolog|debat,4.0
2131,Paradox Lost: Rediscovering the Mystery of God,non|fiction|religion|spiritu|inspir|philosophi,5.0
2132,Kierkegaard: A Single Life,biographi|philosophi|non|fiction|histori|psycholog,4.5
2133,Vegangelical: How Caring for Animals Can Shape Your Faith,non|fiction|religion|spiritu|anim|right|inspir,5.0
2134,"A Doubter's Guide to the Ten Commandments: How, for Better or Worse, Our Ideas about the Good Life Come from Moses and Jesus",non|fiction|religion|philosophi|self|help|histori,4.5
2135,Sticky Faith Service Guide: Moving Students from Mission Trips to Missional Living,religion|christian|live|spiritu|growth|youth|ministri|mission,4.0
2136,"Sticky Faith Service Guide, Student Journal: How Serving Others Changes You",religion|christian|live|self|help|inspir|spiritu|growth,4.5
2137,Core Christianity: Finding Yourself in God's Story,non|fiction|religion|spiritu|christian|live|self|help,4.0
2138,The Jesus Storybook Bible: Every Story Whispers His Name,children'|religi|christian|biblic|inspir,3.3333333333333335
2139,"Psalm 23 (Master Illustrator Series, The)",children'|religi|inspir|poetri|illustr,5.0
2140,"Boyfriends, Burritos & an Ocean of Trouble (Real Life)",teen|romanc|contemporari|come|of|age|humor|drama,5.0
2141,Chosen Ones (The Aedyn Chronicles),fantasi|young|adult|adventur|magic|mysteri,3.0
2142,The Fairest Beauty (Fairy Tale Romance Series),romanc|fantasi|young|adult|fairi|tale|fiction,4.0
2143,Let There Be Light,children'|fiction|pictur|book|famili|adventur|fantasi,5.0
2144,Love Letters from God: Bible Stories,religi|christian|inspir|children'|fiction,5.0
2145,Our Constitution Rocks,non|fiction|educ|refer|govern|law,5.0
2146,A Night of Great Joy,holiday|christma|pictur|book|christian|religi,5.0
2147,Jesus (Get to Know),biographi|religion|educ|christian|non|fiction,4.0
2148,"Best Hair Book Ever!: Cute Cuts, Sweet Styles and Tons of Tress Tips (Faithgirlz)",children'|non|fiction|beauti|lifestyl|self|help,5.0
2149,Bible Gems to Remember Devotions for Kids: 52 Devotions with Easy Bible Memory in 5 Words or Less,children'|religi|devot|educ|inspir,4.5
2150,The Beginner's Bible Come Celebrate Easter Sticker and Activity Book,children'|religi|activ|sticker|easter,5.0
2151,Christmas Love Letters from God: Bible Stories,religi|christian|holiday|children'|inspir,5.0
2152,The Legend of the Easter Robin: An Easter Story of Compassion and Faith,children'|fiction|holiday|religi|inspir|famili,5.0
2153,Love Letters from God; Bible Stories for a Girl’s Heart,religi|christian|inspir|children'|fiction,5.0
2154,Wonders of Creation Coloring Book: Illustrations to Color and Inspire,color|book|inspir|art|educ|non|fiction,5.0
2155,The Legends of Easter Treasury: Inspirational Stories of Faith and Hope,children'|religi|inspir|fiction|holiday,3.0
2156,"Stand Beautiful: A story of brokenness, beauty and embracing it all",non|fiction|memoir|inspir|self|help|christian|live,4.0
2157,The Color of Lies (Blink),mysteri|thriller|young|adult|suspens|crime,5.0
2158,The Color of Lies,mysteri|thriller|young|adult|suspens|crime,3.3333333333333335
2159,You're My Little Sweet Pea,children'|famili|friendship|love|parent,4.0
2160,The Case for Heaven Young Reader's Edition: Investigating What Happens After Our Life on Earth (Case for … Series for Young Readers),non|fiction|religi|spiritu|investig|educ,4.0
2161,The Case for Christ Study Bible: Investigating the Evidence for Belief: New International Version,non|fiction|religi|studi|refer|apologet,4.5
2162,Gay and Lesbian Poetry in Our Time (Stonewall Inn Editions),poetri|lgbtq+|literatur|fiction|lgbtq+|literatur,5.0
2163,Weapons: An International Encyclopedia From 5000 B.C. to 2000 A.D.,non|fiction|refer|war|militari|histori|encyclopedia,5.0
2164,Skylark: A Mystery,mysteri|thriller|suspens|detect|crime,4.0
2165,James Herriot's Treasury for Children: Warm and Joyful Tales by the Author of All Creatures Great and Small,children'|anim|fiction|short|stori|humor,5.0
2166,Osho Zen Tarot: The Transcendental Game Of Zen (79-Card Deck and 192-Page Book),spiritu|tarot|zen|inspir|philosophi,5.0
2167,The Italian House,romanc|histor|fiction|mysteri|drama,4.0
2168,Dead Man's Sweetheart,mysteri|thriller|suspens|crime|detect,4.0
2169,"Come and Knock on Our Door: A Hers and Hers and His Guide to ""Three's Company""",humor|entertain|televis|pop|cultur|lgbtq+,4.0
2170,Bachelor Brothers' Bed & Breakfast,fiction|humor|famili|romanc|contemporari,4.0
2171,The Life and Times of R. Crumb: Comments from Contemporaries,biographi|memoir|art|literatur|non|fiction,5.0
2172,"One Thousand White Women: The Journals of May Dodd (One Thousand White Women Series, 1)",histor|fiction|western|romanc|cultur|heritag|women'|fiction,3.0
2173,The Greek Vegetarian: More Than 100 Recipes Inspired by the Traditional Dishes and Flavors of Greece,cookbook|vegetarian|greek|mediterranean|intern,5.0
2174,I Capture the Castle,fiction|romanc|come|of|age|histor|humor,5.0
2175,We Could Almost Eat Outside: An Appreciation of Life's Small Pleasures,literari|fiction|contemporari|fiction|humor|inspir|lifestyl|home,4.0
2176,Never Be Lied to Again,self|help|psycholog|commun|non|fiction|person|develop,5.0
2177,The U.S. War with Mexico: A Brief History with Documents (Bedford Series in History and Culture),histori|militari|histori|american|histori|polit|non|fiction,4.0
2178,Clearing the Bases: The Greatest Baseball Debates of the Last Century,non|fiction|sport|histori|refer|debat,2.0
2179,Glimpses,fiction|mysteri|thriller|suspens|drama,3.0
2180,Tao Oracle: An Illuminated New Approach to the I Ching,philosophi|divin|eastern|philosophi|spiritu|new|age,5.0
2181,The Perfect Elizabeth: A Tale of Two Sisters,fiction|histor|fiction|famili|drama|women'|fiction|sister,4.0
2182,A Hundred Flowers: A Novel,literari|fiction|histor|fiction|famili|saga|polit|fiction|cultur|heritag,3.0
2183,Do Not Go Gentle: My Search for Miracles in a Cynical Time,biographi|memoir|inspir|spiritu|non|fiction,4.0
2184,Moloka'i,literatur|fiction|histor|fiction|famili|saga|cultur|heritag|medic|fiction,4.25
2185,Murder on the Marmora: A Mystery,mysteri|thriller|suspens|crime|detect,4.0
2186,Gettysburg: A Novel of the Civil War,histor|fiction|war|militari|drama|action|adventur,5.0
2187,The Complete A**hole's Guide to Handling Chicks,humor|satir|date|men'|interest|advic,4.0
2188,The Kennedy Curse: Why Tragedy Has Haunted America's First Family for 150 Years,non|fiction|histori|true|crime|polit|famili|relationship,4.0
2189,"The Complete Cheapskate: How to Get Out of Debt, Stay Out, and Break Free from Money Worries Forever",non|fiction|self|help|financ|money|manag|debt|manag,4.0
2190,I Capture the Castle: Movie Tie-In Edition,literatur|fiction|romanc|come|of|age|drama,4.0
2191,A Detective Under Fire: A Mystery,mysteri|thriller|suspens|crime|detect,4.0
2192,"The Mars and Venus Diet and Exercise Solution: Create the Brain Chemistry of Health, Happiness, and Lasting Romance",non|fiction|self|help|health|romanc|scienc|fiction,4.0
2193,A Meeting of Minds: A Superintendent Mike Yeadings Mystery,mysteri|thriller|suspens|crime|detect,5.0
