user_id,item_id_list,rating_list,name,gender,age
332,"[44928, 46122, 48703, 48906, 14088, 48774, 19304, 41745, 46186, 22941, 45410, 46873, 46579, 46782, 46756, 46915, 46995, 42049, 38741, 38743, 47155, 47165, 23182, 46529, 23259, 41204, 38864, 32282, 47417, 32522, 41269, 32485, 43905, 47025, 47323, 47217, 47173, 45868, 41786, 47325, 29124, 46139, 23060, 32023, 31199, 31921, 45673, 45881, 45737, 32271, 46530, 37036, 46178, 23313, 38698, 46360, 48490, 32394, 32449, 41048, 23184, 23128, 32521, 41302, 46063, 32137, 46506, 48491, 32292, 48063, 47209, 44433, 48408, 48422, 47505, 38630, 48492, 47088, 37911, 48431, 41659, 45895, 38733, 41799, 41795, 47249, 46585, 46324, 46408, 47603, 47514, 38693, 23278, 48342, 41829, 23183, 48352, 23289, 48038, 45746, 48122, 45687, 47862, 46057, 47899, 47507]","[5, 5, 4, 5, 4, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 4, 5, 4, 4, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 4, 4, 4, 4, 4, 4, 5, 4]",Sarah,Female,36
333,"[27423, 13072, 24257, 29232, 36360, 7391, 3846, 23757, 20268, 30365, 28861, 13095, 12287, 36921, 21777, 23751, 28372, 18073, 8022, 12799, 7435, 39004, 16291, 7372, 6396, 29188, 23697, 4407, 30325, 1103, 28470, 18163, 1382, 26533, 34183, 12701, 17049, 16047, 36423, 2609, 39028, 39018, 11249, 17015, 23568, 867, 26676, 18127, 38972, 6395, 27123, 34430, 7595, 27894, 42240, 26300, 16049, 16045, 18238, 26795, 948, 4076, 36831, 25554, 38976, 38982, 2636, 37264, 39009]","[5, 4, 5, 5, 4, 4, 5, 5, 5, 4, 4, 4, 4, 3, 2, 4, 5, 5, 2, 2, 1, 3, 4, 5, 4, 5, 5, 3, 5, 3, 4, 4, 4, 4, 3, 4, 4, 5, 4, 4, 3, 5, 4, 3, 5, 4, 5, 2, 5, 3, 4, 5, 5, 4, 3, 3, 3, 3, 3, 5, 4, 5, 4, 2, 5, 5, 4, 5, 4]",Sarah,Female,38
334,"[8286, 6856, 29022, 30919, 7779, 7916, 28641, 5714, 23476, 20508, 6310, 13099, 1974, 1424, 3127, 1708, 7898, 29583, 9554, 9553, 24336, 1476, 5757, 13385, 5864, 34870, 1863, 24444, 32370, 24172, 2884, 23474, 1787, 41862, 4719, 23343, 11908, 32210, 24446, 26938, 15516, 41879, 41876, 31002, 19846, 35497, 20279, 1935, 6827, 775, 34848, 5275, 25824, 3938, 34297, 985, 20239, 11983, 25550, 12575, 6878, 35195, 7609, 3870, 34813, 18575, 35109, 6315, 7625, 29534, 18489, 9406, 27452, 14196, 6226, 6840, 5323, 33351, 25557, 3221, 34916, 13329, 1421, 6015, 4144, 6830]","[4, 5, 4, 5, 4, 2, 5, 4, 5, 3, 5, 2, 5, 3, 5, 5, 5, 4, 5, 5, 3, 5, 3, 5, 5, 5, 5, 2, 3, 3, 5, 4, 1, 4, 3, 5, 5, 5, 2, 5, 1, 2, 5, 5, 3, 5, 5, 2, 3, 4, 3, 4, 4, 5, 4, 5, 4, 3, 5, 5, 4, 5, 3, 5, 5, 2, 5, 5, 3, 5, 5, 3, 5, 3, 4, 4, 5, 5, 5, 4, 5, 5, 5, 5, 2, 2]",Rachel,Female,31
335,"[48213, 46766, 45735, 46052, 47292, 46908, 46536, 46463, 47338, 46732, 47589, 46695, 45585, 47367, 47808, 44908, 47609, 46560, 49037, 46863, 48784, 48983, 44363, 48875, 47456, 44354, 49138, 33369, 49085, 46553, 48884, 48801, 48986, 48604, 48955, 48889, 47151, 46223, 28029, 44086, 46660, 48795, 45355, 48738, 48153, 48455, 48212, 48328, 48273, 48429, 48555, 36398, 47750, 46390, 47085, 44821, 48681, 45636, 44195, 48384, 43180, 47188, 43415, 42906, 45192, 43588, 45319, 44924, 45082, 44280, 31464, 46329, 45439, 44939, 44688, 45755, 48837, 43962]","[4, 5, 5, 5, 4, 4, 5, 4, 5, 5, 5, 4, 4, 5, 5, 4, 4, 5, 5, 4, 5, 5, 5, 5, 4, 4, 4, 5, 3, 3, 5, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 4, 5, 4, 5, 4, 4, 5, 4, 4, 5, 4, 5, 5, 5, 5, 4, 5, 4, 5, 5, 5, 4, 4, 5, 5, 4, 5, 5, 4, 5, 5, 5]","Introverted,","Analytical,",31
336,"[11305, 32386, 39522, 38792, 41553, 11367, 23206, 27716, 23324, 37594, 39338, 11382, 38866, 23299, 39495, 23297, 41791, 38785, 31543, 41738, 41813, 41823, 41847, 41342, 31580, 32241, 23303, 38772, 39496, 41938, 41840, 37256, 38738, 38800, 23205, 41933, 37400, 11313, 32464, 16847, 23070, 38857, 37241, 37434, 38642, 15148, 41566, 41506, 48919, 37819, 36495, 32244, 47935, 32270, 41136, 527, 15410, 37657, 38745, 34556, 33096, 38101, 31611, 15189, 11381, 31411, 32389, 32459, 23194, 41793, 41815, 11332, 38605, 38935, 34541]","[5, 5, 5, 5, 4, 4, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 4, 3, 5, 5, 4, 5, 5, 5, 2, 5, 4, 5, 5, 5, 5, 5, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5]",Sarah,Female,33
337,"[13544, 39089, 26949, 31826, 11857, 32101, 31282, 27272, 46515, 27486, 27479, 30230, 30288, 37768, 31265, 11910, 27484, 42311, 7001, 39060, 32107, 2126, 41239, 17481, 30287, 47696, 42033, 31817, 26934, 15272, 27487, 34927, 47159, 36653, 45018, 7380, 1057, 2861, 26143, 36379, 37791, 39125, 37787, 27426, 15420, 29352, 15415, 17178, 30310, 45503, 26722, 30291, 38928, 46685, 39587, 15770, 37767, 46759, 5808, 38807, 13648, 27489, 16855, 31812, 5573, 13510, 25430, 38811, 6506, 41621, 39104, 25420, 27790, 31761, 24371, 26933, 38670, 38669, 44962, 2965, 25287, 17330, 46941, 29295, 3029, 34633, 5797, 17451, 9921, 15796, 26931, 31813, 7006, 46816, 15423, 11893, 30243, 25425, 5793, 13162, 15714, 7350, 28769, 38601, 39279, 27482, 30436, 11935, 7135, 27793, 38835, 42177, 32078, 31819, 41492, 38814, 20730, 44425, 30468, 17963, 42175, 38494, 8936, 33769, 31824, 39150, 29262, 31963, 8065, 14052, 37573, 27483, 23347, 5755, 5794, 19596, 11733, 46957, 42172, 5792, 47517, 15703, 1636, 32067, 42178, 38668, 30286, 10705, 42173, 31982, 31430, 28412, 25708, 28414, 39371, 27480, 25791, 38666, 1926, 6229, 47422, 39586, 39373, 38667, 5786, 11428, 42176, 5852, 38489, 42174, 37076, 38665, 12186, 2047, 7381, 25369, 36866, 36617, 25271, 5066, 34627, 446, 40396, 8868, 13170, 24098, 37074, 15147, 41071, 18650, 41317, 26928, 657, 12838]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 4, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 4, 3, 5, 5, 4, 5, 5, 5, 4, 4, 5, 5, 4, 5, 5, 4, 5, 5, 4, 4, 4, 5, 4, 3, 4, 5, 5, 5, 5, 5, 4, 5, 5, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 4, 5, 4, 5, 5, 4, 4, 4, 4, 5, 5, 4, 5, 4, 4, 5, 5, 5, 5, 5, 4, 4, 5, 5, 4, 5, 4, 3, 4, 5, 5, 5, 5, 5, 5, 3, 4, 5, 4, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 4, 5, 3, 3, 5, 4, 5, 5, 5, 5, 5, 5, 5, 4, 4, 5, 3, 5, 4, 5, 4, 5, 5, 5, 5, 5, 4, 5, 4, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 3, 5, 4, 4, 3, 5, 5, 4, 4, 3, 5, 5, 3, 5, 4, 4, 5, 4, 5, 4, 4, 3]",Sarah,Female,36
338,"[23347, 31039, 17466, 36896, 30067, 30982, 25331, 17475, 2287, 15681, 9771, 30299, 41185, 1576, 30039, 37383, 19310, 8062, 26912, 25272, 1884, 31700, 9601, 2004, 40754, 24497, 25308, 1925, 2019, 30454, 39116, 28768, 5966, 31967, 5715, 36355, 36359, 12280, 28987, 28733, 7347, 9010, 20440, 40528, 28713, 12652, 11935, 19292, 18635, 26232, 909, 18626, 25416, 28493, 31384, 26899, 23535, 19596, 39142, 27369, 17465, 19630, 20423, 19636, 26918, 10698, 7087, 24591, 2016, 8884, 12946, 12682, 24986, 2094, 29958, 5600, 10784, 30925, 30004, 20490, 4046, 15672, 26043, 39146, 33669, 2043, 20433, 12673, 15690, 16907, 21725, 27175, 17485, 39304, 36087, 33784, 13189, 24383, 7379, 30074, 8889, 22579, 5965, 6257, 18618, 1845, 12335, 30046, 6891, 17321, 1832, 17964, 4842, 9563, 2021, 20759, 29971, 28381, 8671, 30302, 25273, 12675, 8885, 35338, 12775]","[5, 5, 4, 3, 5, 5, 4, 5, 4, 4, 5, 5, 4, 5, 4, 5, 4, 4, 4, 4, 4, 5, 5, 4, 4, 5, 4, 3, 5, 5, 5, 4, 5, 5, 4, 3, 2, 5, 4, 5, 4, 5, 4, 5, 5, 4, 4, 4, 4, 4, 4, 4, 3, 4, 5, 5, 4, 3, 4, 4, 5, 4, 5, 4, 5, 4, 5, 3, 4, 4, 4, 4, 5, 4, 4, 3, 4, 5, 4, 5, 5, 4, 5, 4, 4, 5, 5, 5, 3, 4, 4, 4, 4, 4, 3, 4, 4, 5, 4, 4, 5, 4, 4, 5, 5, 4, 4, 4, 3, 4, 5, 4, 5, 5, 5, 5, 4, 5, 5, 4, 5, 5, 5, 4, 4]",Sarah,Female,39
339,"[30836, 38429, 25435, 37334, 29185, 14628, 38893, 36267, 8845, 31977, 12264, 25422, 25434, 5484, 6930, 9759, 26260, 18996, 28250, 8764, 29771, 9609, 29479, 14903, 19603, 48518, 17304, 31740, 28358, 12329, 5442, 41946, 7535, 13585, 38001, 28750, 6471, 25367, 26677, 37333, 48356, 37387, 28306, 30139, 19554, 32363, 48806, 745, 2942, 11938, 16627, 32356, 41583, 13189, 34240, 3743, 38899, 3735, 15577, 8927, 16622, 12331, 19596, 6505, 48326, 17102, 48023, 1590, 25307, 9701, 7234, 965, 250, 21571, 2933, 30165, 30310, 32345, 2162, 38843, 38817, 11600, 1918, 12716, 16882, 38371]","[3, 2, 5, 4, 5, 3, 2, 4, 4, 4, 1, 4, 3, 4, 4, 4, 4, 2, 4, 2, 4, 4, 4, 4, 5, 4, 2, 3, 4, 4, 4, 4, 4, 4, 2, 4, 3, 2, 4, 4, 2, 5, 2, 4, 3, 4, 1, 4, 3, 4, 4, 4, 4, 3, 3, 4, 3, 4, 4, 1, 3, 4, 2, 2, 2, 4, 5, 3, 2, 3, 1, 2, 3, 5, 4, 3, 3, 4, 2, 4, 3, 4, 4, 3, 4, 1]",Sarah,Female,41
340,"[8196, 37384, 38678, 19596, 8092, 49183, 38654, 11852, 11733, 38855, 38498, 36503, 39967, 48626, 23262, 30825, 38000, 38376, 24593, 2211, 28169, 17190, 12673, 41996, 33960, 25696, 19166, 31574, 23199, 31811, 31803, 13706, 32135, 2128, 30480, 6842, 15681, 39527, 13547, 24651, 13575, 24604, 29920, 9022, 26524, 30468, 41276, 34532, 4049, 25411, 49043, 13818, 32226, 5590, 37667, 28168, 14435, 48006, 13394, 18605]","[5, 5, 2, 5, 5, 3, 1, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 4, 4, 4, 5, 5, 5, 1, 5, 5, 5, 5, 1, 5, 5, 1, 5, 5, 5, 1, 5, 1, 5, 3, 5, 5, 5, 5, 5, 4, 4, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 1]",Isabelle,Female,56
341,"[7405, 10436, 4260, 42773, 2409, 179, 45201, 33567, 41948, 40177, 14706, 2670, 42953, 14759, 28893, 42468, 46461, 6151, 11104, 7083, 34196, 8262, 6034, 8082, 34195, 10068, 42327, 4027, 14754, 32913, 21813, 14751, 37015, 21450, 26137, 22530, 21449, 6367, 13797, 42461, 21352, 21509, 22077, 14596, 19769, 26290, 21825, 166, 7510, 19783, 46023, 45841, 47004, 47015, 34949, 34950, 44352, 6206, 14524, 33623, 43996, 42892, 16168, 46868, 46706, 19786, 33133, 34948, 16167, 14538, 43954, 47307, 46187, 47097, 45664, 45241, 29898, 43630, 46747, 45475, 3806, 22021, 14695, 46918, 46479, 46930, 45889, 21826, 47067, 44234, 45847, 21471, 44933, 6081, 20259, 46721, 43362, 46979, 2415, 46778, 45212, 47017, 46362, 47001, 47020, 8247, 46959, 42674, 46755, 46907, 44900, 12996, 22224, 44591, 21814, 21776, 29490, 21715, 43639, 21868, 33990, 33997, 36491]","[5, 5, 5, 3, 5, 5, 5, 5, 1, 4, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 4, 5, 5, 5, 4, 5, 5, 3, 4, 5, 5, 5, 5, 4, 5, 2, 5, 5, 4, 5, 4, 5, 5, 5, 5, 1, 4, 4, 5, 5, 4, 5, 2, 2, 5, 4, 5, 5, 3, 1, 5, 5, 5, 5, 5, 5, 5, 4, 5, 3, 4, 2, 3, 5, 5, 5, 4, 4, 5, 5, 5, 5, 2, 3, 5, 5, 5, 4, 4, 4, 5, 5, 3, 4, 5, 5, 4]",Jennifer,Female,28
342,"[45364, 15702, 17445, 45476, 19596, 3292, 2998, 45263, 26253, 41058, 45732, 41238, 19491, 27119, 48119, 2301, 653, 12674, 12589, 11733, 31890, 41258, 15124, 9897, 45145, 18387, 44314, 2766, 10329, 2959, 8797, 14107, 36443, 17808, 3266, 44082, 26684, 18072, 45398, 35918, 8293, 9734, 3907, 15273, 17255, 45029, 12036, 7267, 2284, 15049, 3380, 7029, 17230, 20396, 34284]","[4, 5, 5, 4, 5, 4, 4, 1, 5, 5, 5, 4, 5, 4, 5, 4, 3, 4, 4, 4, 4, 5, 4, 5, 5, 4, 2, 2, 4, 5, 5, 5, 3, 5, 4, 3, 5, 4, 5, 5, 5, 2, 3, 4, 5, 4, 5, 3, 3, 3, 3, 4, 4, 3, 5]",Sarah,Female,52
343,"[4416, 3537, 46501, 36284, 19241, 35845, 5000, 34910, 1036, 40268, 34760, 46586, 4870, 6340, 23397, 3884, 8756, 48004, 4915, 10947, 29765, 4413, 48017, 929, 14204, 4236, 1179, 38998, 23641, 16996, 23609, 4393, 23659, 4226, 4287, 17105, 17091, 6323, 19914, 4011, 6412, 34749, 891, 28650, 6940, 30130, 35793, 2578, 27069, 25588, 25545, 831, 4161, 686, 2640, 3701, 2637, 32685, 35317, 4054, 4787, 3937, 19900, 14352, 1017, 7836, 37544, 7089, 26557, 24210, 4176, 39010, 23911, 3050, 28555, 11984, 35970, 3690, 4111, 12301, 4364, 27400, 6415, 40289, 18309]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 4, 5, 5, 2, 2, 5, 5, 3, 5, 5, 5, 5, 3, 5, 5, 5, 3, 5, 5, 5, 4, 1, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 3, 5, 5]",Jennifer,Female,44
344,"[14177, 13821, 17162, 13804, 33839, 9414, 1468, 24001, 44636, 32792, 28698, 21896, 21041, 45258, 32512, 45210, 8782, 32806, 33843, 28427, 16026, 7044, 32807, 43488, 16904, 28061, 22019, 17121, 40696, 1071, 28099, 34140, 43402, 35437, 32810, 17126, 44593, 32809, 28056, 22062, 11099, 21855, 43498, 43139, 14809, 20321, 14716, 29591, 8252, 13588, 27292, 32808, 841, 11472, 30900, 29177, 32729, 28060, 23847, 44951, 45224, 15966, 20585, 38839, 13514, 46445, 44494, 45537, 48416, 526, 38802, 34582, 35264, 33638, 38468, 48336, 4422, 9207, 36756, 33298, 18301, 35809, 32805, 22163, 13822, 7141, 9811, 14598, 19039, 21064, 26092, 11106, 40595, 40149, 26095, 42588]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 3, 5, 4, 5, 4, 5, 5, 5, 5, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 2, 5, 4, 4, 4, 5, 4, 4, 5, 4, 5, 5, 5, 5, 5, 5, 4, 4, 4, 5, 3, 4, 5, 5, 5, 3, 5, 4, 5, 5, 5, 3, 5, 4, 5, 5, 5, 5, 5, 5, 4, 3, 4, 5, 4, 5, 5, 4, 5, 5, 5, 5, 4, 3, 4, 5, 5]",Emily,Female,32
345,"[46174, 48383, 46904, 45586, 48367, 46065, 47887, 46198, 44840, 45800, 47630, 39181, 43626, 45779, 46305, 48471, 48930, 47712, 46058, 45801, 46937, 47806, 48639, 48743, 47886, 45761, 47444, 46646, 48731, 47166, 47442, 48303, 45809, 47305, 46867, 47099, 46097, 45971, 46642, 45182, 47512, 46051, 47011, 46725, 46719, 47561, 46807, 46700, 46541, 45902, 46245, 46109, 41348, 46446, 39345, 42065, 45211, 46691, 43595, 46271, 44070, 47647, 46165, 47824, 47073, 47633, 48160, 47644, 47894, 47780, 47659, 47476, 47922, 47408, 47908, 47676, 47539, 47980, 47361, 47809, 47569, 47658, 48241, 47660, 47802, 46885]","[5, 4, 5, 5, 3, 5, 5, 5, 4, 5, 2, 5, 5, 3, 5, 5, 5, 5, 5, 4, 5, 1, 5, 4, 4, 4, 3, 3, 2, 4, 4, 3, 5, 5, 5, 5, 5, 5, 4, 5, 5, 4, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 4, 5, 5, 4, 4, 5, 5, 5, 5, 5, 5, 4, 5, 3, 3, 5, 4, 5, 4, 4, 5, 4, 4, 4, 4, 5, 2, 5]","Intellectual,","Curious,",32
346,"[13193, 19401, 42305, 27719, 20756, 18419, 42308, 25327, 24975, 20056, 33672, 39451, 39231, 31382, 24978, 37901, 41167, 27711, 15532, 27707, 31378, 11912, 11917, 27717, 15523, 31056, 5706, 31054, 11820, 38521, 42010, 25958, 38624, 37976, 18401, 31745, 4621, 40571, 25040, 11909, 5747, 13191, 24541, 25022, 38618, 25020, 24956, 32423, 24522, 24495, 37916, 24958, 10732, 12299, 25026, 20753, 11858, 12338, 23036, 32409, 41028, 1573, 8713, 25769, 201, 35670, 25036, 32496, 27710, 12168, 25032, 24615, 6910, 25035]","[4, 5, 5, 4, 4, 4, 4, 4, 2, 3, 5, 4, 4, 3, 4, 4, 3, 2, 5, 3, 1, 4, 4, 4, 5, 4, 3, 4, 5, 4, 4, 5, 5, 5, 4, 5, 5, 5, 4, 4, 4, 3, 5, 4, 5, 4, 5, 5, 4, 4, 5, 5, 5, 5, 5, 4, 5, 4, 5, 5, 3, 5, 4, 5, 5, 4, 5, 3, 4, 1, 4, 4, 4, 4]",Sarah,female,41
347,"[10902, 15367, 38149, 23892, 16795, 38249, 38231, 39706, 38130, 38248, 15319, 37922, 24296, 31436, 42300, 37972, 31083, 12152, 31387, 29306, 37117, 5838, 25318, 35718, 29235, 10783, 18489, 35853, 40298, 16783, 22545, 29210, 16769, 30211, 29244, 27411, 21070, 15409, 32913, 21067, 10184, 38336, 10087, 37834, 15366, 16828, 37518, 16208, 442, 35840, 22737, 37552, 16784, 12675, 28094, 36791, 31421, 16755, 37000, 33201, 38255, 38226, 37562, 37829, 16815, 16814, 15411, 34546, 16786, 25860, 37020, 38348]","[3, 4, 5, 4, 5, 5, 5, 5, 3, 3, 5, 5, 5, 4, 3, 5, 5, 5, 5, 5, 3, 5, 4, 5, 5, 3, 5, 2, 5, 4, 5, 5, 5, 5, 5, 5, 4, 5, 1, 5, 5, 5, 5, 4, 5, 5, 4, 2, 5, 3, 3, 5, 5, 5, 2, 5, 3, 4, 4, 2, 5, 2, 5, 5, 4, 5, 4, 4, 5, 2, 3, 5]",Sarah,Female,38
348,"[45890, 45582, 44566, 45215, 44898, 44168, 46251, 44505, 46674, 45151, 46595, 45351, 44152, 46486, 46426, 44348, 47215, 45286, 43964, 46377, 48323, 44318, 46661, 32444, 46789, 45053, 43555, 45759, 44111, 47420, 43597, 48125, 45915, 47536, 47205, 46384, 46138, 46323, 44978, 46714, 45150, 46472, 44943, 44800, 44940, 47523, 44346, 46332, 47633, 48092, 47139, 47146, 44076, 44822, 44146, 45740, 47330, 45852, 45793, 47706]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5]",Sarah,Female,35
349,"[17160, 20810, 15869, 42753, 19182, 9464, 23503, 9303, 9457, 9291, 27950, 37458, 33991, 40496, 29193, 21350, 35159, 14948, 15861, 21108, 14947, 35586, 5485, 42470, 22239, 5156, 9064, 5213, 35422, 30491, 13210, 33277, 19516, 39719, 15260, 9196, 2896, 15842, 23272, 37259, 19970, 39849, 4609, 19959, 20832, 9480, 17636, 40667, 35398, 39280, 20003, 19192, 4926, 44057, 22980, 28059, 14214, 3126, 2443, 29872, 35801, 21119, 36903, 36841]","[5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4, 5, 4, 5, 4, 4, 5, 5, 5, 4, 5, 5, 5, 4, 4, 4, 5, 4, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5]",Jennifer,Female,46
