user_id,music_id,rating,times_listen
37,15866,4.0,57.0
37,15867,3.0,19.0
37,15868,1.0,1.0
37,15869,3.0,13.0
37,15870,3.0,12.0
37,15871,3.0,11.0
37,15872,3.0,33.0
37,15873,3.0,7.0
37,15874,4.0,67.0
37,15875,2.0,6.0
37,15878,1.0,3.0
37,15879,3.0,8.0
37,15880,3.0,7.0
37,15881,1.0,3.0
37,15882,3.0,18.0
37,15885,1.0,1.0
37,15886,3.0,38.0
37,15887,3.0,16.0
37,15888,1.0,3.0
37,15889,1.0,2.0
37,15890,3.0,24.0
37,15891,4.0,55.0
37,15892,4.0,51.0
37,15893,1.0,2.0
37,15894,3.0,12.0
37,15895,3.0,29.0
37,15896,4.0,101.0
37,15897,3.0,22.0
37,15898,4.0,132.0
37,15900,3.0,21.0
37,15901,1.0,3.0
37,15902,1.0,2.0
37,15903,1.0,3.0
37,15904,1.0,2.0
37,15905,4.0,71.0
37,15906,3.0,42.0
37,15907,3.0,12.0
37,15908,3.0,12.0
37,15909,4.0,55.0
37,15910,3.0,11.0
37,15911,3.0,34.0
37,15913,1.0,4.0
37,15914,3.0,11.0
37,15915,4.0,97.0
37,15916,3.0,16.0
37,15917,3.0,11.0
37,15918,4.0,109.0
37,15919,4.0,66.0
37,15921,3.0,18.0
37,15922,3.0,29.0
37,15923,3.0,14.0
37,15925,4.0,88.0
37,15926,3.0,22.0
37,15927,3.0,30.0
37,15929,3.0,19.0
37,15931,3.0,23.0
37,15932,3.0,31.0
37,15933,3.0,20.0
37,15934,4.0,93.0
37,15935,4.0,44.0
37,15936,3.0,20.0
37,15937,3.0,34.0
37,15938,3.0,22.0
37,15939,3.0,20.0
37,15940,3.0,23.0
37,15941,3.0,15.0
37,15942,3.0,19.0
37,15943,3.0,17.0
37,15944,4.0,88.0
37,15945,3.0,19.0
37,15946,3.0,20.0
37,15947,3.0,19.0
37,15948,3.0,43.0
37,15949,3.0,21.0
37,15950,3.0,35.0
37,15951,3.0,43.0
37,15952,3.0,42.0
37,15953,3.0,41.0
37,15955,4.0,82.0
37,15956,3.0,20.0
37,15957,3.0,19.0
37,15958,4.0,49.0
37,15961,3.0,9.0
37,15962,3.0,8.0
37,15963,3.0,29.0
37,15964,3.0,28.0
37,15965,4.0,79.0
37,15966,4.0,86.0
37,15967,3.0,24.0
37,15970,4.0,68.0
37,15971,4.0,53.0
37,15972,4.0,100.0
37,15973,4.0,103.0
37,15974,3.0,21.0
37,15975,3.0,21.0
37,15976,3.0,11.0
37,15978,4.0,95.0
37,15980,4.0,53.0
37,15981,3.0,22.0
37,15982,3.0,12.0
37,15984,3.0,22.0
37,15985,3.0,25.0
37,15987,3.0,13.0
37,15988,3.0,25.0
37,15989,3.0,12.0
37,15990,3.0,22.0
37,15991,1.0,1.0
37,15992,3.0,16.0
37,15993,3.0,7.0
37,15994,3.0,26.0
37,15996,1.0,2.0
37,15997,4.0,45.0
37,15998,3.0,12.0
37,15999,3.0,17.0
37,16000,3.0,11.0
37,16001,1.0,1.0
37,16003,1.0,1.0
37,16005,1.0,1.0
37,16006,1.0,3.0
37,16007,1.0,3.0
37,16008,1.0,1.0
37,16011,1.0,2.0
37,16012,1.0,2.0
37,16013,1.0,3.0
37,16014,1.0,1.0
37,16017,3.0,18.0
37,16020,3.0,42.0
37,16021,3.0,15.0
37,16022,1.0,2.0
37,16023,4.0,45.0
37,16024,2.0,5.0
37,16025,4.0,77.0
37,16026,4.0,80.0
37,16027,4.0,60.0
37,16029,4.0,44.0
37,16030,4.0,58.0
37,16031,4.0,56.0
37,16032,3.0,40.0
37,16033,3.0,14.0
37,16034,4.0,76.0
37,16035,1.0,2.0
37,16036,3.0,11.0
37,16037,3.0,7.0
37,16038,1.0,1.0
37,16039,3.0,10.0
37,16040,1.0,1.0
37,16041,1.0,1.0
37,16042,1.0,1.0
37,16043,3.0,19.0
37,16045,3.0,14.0
37,16046,3.0,17.0
37,16047,3.0,35.0
37,16048,3.0,17.0
37,16049,3.0,16.0
37,16050,4.0,115.0
37,16051,1.0,1.0
37,16053,3.0,32.0
37,16055,3.0,19.0
37,16056,3.0,15.0
37,16057,1.0,3.0
37,16058,1.0,3.0
37,16059,1.0,3.0
37,16060,3.0,20.0
37,16062,1.0,3.0
37,16064,1.0,3.0
37,16066,3.0,15.0
37,16067,1.0,1.0
37,16068,1.0,3.0
37,16070,3.0,14.0
37,16071,3.0,9.0
37,16072,4.0,79.0
37,16073,4.0,87.0
37,16075,4.0,87.0
37,16076,4.0,81.0
37,16078,3.0,34.0
37,16079,3.0,34.0
37,16080,3.0,8.0
37,16082,4.0,49.0
37,16083,3.0,24.0
37,16084,3.0,9.0
37,16086,4.0,57.0
37,16087,3.0,9.0
37,16088,2.0,6.0
37,16089,1.0,3.0
37,16090,1.0,3.0
37,16091,1.0,1.0
37,16094,3.0,36.0
37,16095,3.0,38.0
37,16096,3.0,43.0
37,16097,3.0,40.0
37,16098,4.0,61.0
37,16100,3.0,12.0
37,16101,2.0,6.0
37,16102,3.0,22.0
37,16103,3.0,17.0
37,16104,2.0,5.0
37,16105,3.0,7.0
37,16106,3.0,16.0
37,16107,3.0,21.0
37,16108,3.0,10.0
37,16109,3.0,10.0
37,16111,3.0,17.0
37,16113,3.0,9.0
37,16116,3.0,9.0
37,16117,3.0,7.0
37,16118,3.0,13.0
37,16122,3.0,15.0
37,16123,3.0,35.0
37,16124,3.0,16.0
37,16125,1.0,4.0
37,16126,3.0,37.0
37,16127,3.0,36.0
37,16129,3.0,39.0
37,16130,3.0,13.0
37,16131,3.0,8.0
37,16132,3.0,11.0
37,16133,3.0,36.0
37,16134,3.0,36.0
37,16135,4.0,45.0
37,16136,2.0,6.0
37,16137,4.0,44.0
37,16138,3.0,15.0
37,16139,3.0,28.0
37,16140,3.0,13.0
37,16141,3.0,13.0
37,16142,3.0,14.0
37,16144,4.0,88.0
37,16145,4.0,46.0
37,16146,4.0,65.0
37,16148,4.0,61.0
37,16150,4.0,53.0
37,16151,4.0,47.0
37,16152,4.0,131.0
37,16153,4.0,63.0
37,16154,4.0,68.0
37,16156,4.0,91.0
37,16159,3.0,32.0
37,16160,4.0,79.0
37,16161,4.0,118.0
37,16162,4.0,52.0
37,16164,4.0,68.0
37,16165,3.0,31.0
37,16166,4.0,55.0
37,16167,3.0,16.0
37,16169,1.0,3.0
37,16170,3.0,26.0
37,16171,3.0,20.0
37,16173,3.0,18.0
37,16174,3.0,17.0
37,16175,3.0,20.0
37,16176,3.0,19.0
37,16177,4.0,84.0
37,16178,3.0,18.0
37,16179,3.0,19.0
37,16180,3.0,21.0
37,16184,4.0,54.0
37,16185,3.0,43.0
37,16186,3.0,17.0
37,16187,4.0,46.0
37,16188,4.0,47.0
37,16189,3.0,25.0
37,16190,3.0,16.0
37,16191,4.0,47.0
37,16192,4.0,138.0
37,16193,3.0,16.0
37,16195,3.0,11.0
37,16196,3.0,38.0
37,16197,3.0,39.0
37,16198,3.0,38.0
37,16199,4.0,82.0
37,16200,4.0,89.0
37,16201,3.0,20.0
37,16202,4.0,132.0
37,16203,4.0,46.0
37,16204,3.0,10.0
37,16205,1.0,2.0
37,16207,4.0,91.0
37,16208,4.0,97.0
37,16209,4.0,57.0
37,16210,4.0,98.0
37,16212,4.0,160.0
37,16213,4.0,119.0
37,16214,3.0,25.0
37,16215,3.0,25.0
37,16216,4.0,122.0
37,16218,3.0,13.0
37,16219,3.0,17.0
37,16220,3.0,23.0
37,16222,3.0,13.0
37,16223,3.0,13.0
37,16224,3.0,22.0
37,16225,3.0,16.0
37,16226,3.0,12.0
37,16229,3.0,31.0
37,16230,3.0,10.0
37,16231,3.0,13.0
37,16232,3.0,20.0
37,16233,3.0,25.0
37,16234,3.0,33.0
37,16235,3.0,15.0
37,16236,3.0,11.0
37,16238,3.0,30.0
37,16239,3.0,10.0
37,16240,3.0,13.0
37,16241,3.0,13.0
37,16244,3.0,13.0
37,16245,3.0,17.0
37,16246,3.0,14.0
37,16247,3.0,32.0
37,16248,3.0,8.0
37,16249,3.0,16.0
37,16250,3.0,9.0
37,16251,1.0,3.0
37,16254,1.0,3.0
37,16256,3.0,17.0
37,16257,3.0,12.0
37,16258,3.0,43.0
37,16259,3.0,30.0
37,16260,3.0,27.0
37,16262,3.0,13.0
37,16263,3.0,22.0
37,16265,3.0,17.0
37,16267,3.0,13.0
37,16268,3.0,15.0
37,16269,3.0,14.0
37,16270,1.0,3.0
37,16272,1.0,4.0
37,16274,3.0,17.0
37,16275,3.0,38.0
37,16277,3.0,13.0
37,16278,3.0,15.0
37,16279,3.0,18.0
37,16280,3.0,18.0
37,16282,3.0,18.0
37,16283,3.0,18.0
37,16284,3.0,22.0
37,16285,3.0,17.0
37,16286,3.0,19.0
37,16287,3.0,17.0
37,16288,4.0,61.0
37,16290,4.0,70.0
37,16291,4.0,66.0
37,16292,3.0,7.0
37,16293,3.0,42.0
37,16294,4.0,63.0
37,16296,4.0,69.0
37,16298,4.0,45.0
37,16299,4.0,57.0
37,16300,3.0,14.0
37,16301,3.0,35.0
37,16302,3.0,12.0
37,16303,3.0,12.0
37,16304,3.0,11.0
37,16305,3.0,16.0
37,16306,1.0,4.0
37,16307,1.0,1.0
37,16308,1.0,1.0
37,16310,4.0,51.0
37,16313,3.0,15.0
37,16314,3.0,11.0
37,16315,3.0,11.0
37,16316,4.0,48.0
37,16317,4.0,48.0
37,16319,4.0,51.0
38,58,4.0,8.0
38,67,4.0,11.0
38,151,5.0,70.0
38,197,3.0,7.0
38,198,4.0,8.0
38,199,3.0,6.0
38,200,3.0,6.0
38,201,3.0,4.0
38,204,3.0,6.0
38,205,4.0,8.0
38,206,4.0,11.0
38,207,3.0,6.0
38,236,2.0,1.0
38,240,5.0,32.0
38,392,2.0,1.0
38,393,3.0,2.0
38,483,3.0,2.0
38,513,4.0,8.0
38,533,2.0,1.0
38,584,5.0,96.0
38,674,4.0,14.0
38,675,3.0,3.0
38,678,4.0,8.0
38,679,3.0,5.0
38,683,3.0,5.0
38,684,4.0,16.0
38,686,3.0,5.0
38,687,3.0,7.0
38,695,3.0,7.0
38,696,4.0,10.0
38,708,3.0,4.0
38,710,3.0,5.0
38,751,2.0,1.0
38,752,3.0,2.0
38,864,4.0,26.0
38,881,3.0,3.0
38,901,3.0,4.0
38,902,4.0,9.0
38,1001,2.0,1.0
38,1008,2.0,1.0
38,1015,2.0,1.0
38,1022,2.0,1.0
38,1124,3.0,4.0
38,1231,4.0,9.0
38,1232,3.0,7.0
38,1278,3.0,2.0
38,1306,5.0,29.0
38,1307,5.0,50.0
38,1308,5.0,40.0
38,1354,3.0,5.0
38,1358,5.0,73.0
38,1382,5.0,61.0
38,1602,2.0,1.0
38,1603,2.0,1.0
38,1643,3.0,2.0
38,1644,5.0,417.0
38,1694,3.0,4.0
38,1697,3.0,3.0
38,1698,4.0,11.0
38,1820,2.0,1.0
38,1857,4.0,12.0
38,1907,4.0,12.0
38,2436,4.0,18.0
38,2438,2.0,1.0
38,2666,4.0,24.0
38,2667,4.0,23.0
38,2668,4.0,14.0
38,2739,4.0,8.0
38,2740,3.0,7.0
38,2742,4.0,9.0
38,2746,3.0,4.0
38,2747,3.0,6.0
38,2748,4.0,12.0
38,2749,3.0,4.0
38,2750,4.0,11.0
38,2751,4.0,18.0
38,2752,4.0,17.0
38,2753,4.0,13.0
38,2754,3.0,7.0
38,2755,3.0,7.0
38,2815,2.0,1.0
38,2856,3.0,7.0
38,2857,3.0,3.0
38,2859,3.0,5.0
38,2951,4.0,15.0
38,2952,4.0,19.0
38,2955,4.0,17.0
38,2956,4.0,13.0
38,2957,4.0,24.0
38,3033,3.0,3.0
38,3034,3.0,3.0
38,3076,3.0,6.0
38,3193,4.0,15.0
38,3194,2.0,1.0
38,3196,3.0,6.0
38,3197,2.0,1.0
38,3396,3.0,6.0
38,3414,5.0,51.0
38,3436,4.0,14.0
38,3464,2.0,1.0
38,3468,3.0,2.0
38,3472,2.0,1.0
38,3476,2.0,1.0
38,3516,4.0,12.0
38,3522,4.0,12.0
38,3738,2.0,1.0
38,3746,2.0,1.0
38,4009,2.0,1.0
38,4010,3.0,2.0
38,4040,3.0,3.0
38,4144,3.0,4.0
38,4145,3.0,7.0
38,4150,5.0,43.0
38,4151,4.0,20.0
38,4210,4.0,16.0
38,4343,3.0,4.0
38,4399,4.0,9.0
38,4407,4.0,8.0
38,4409,4.0,9.0
38,4411,4.0,10.0
38,4414,4.0,11.0
38,4416,3.0,7.0
38,4422,3.0,3.0
38,4423,3.0,3.0
38,4424,4.0,18.0
38,4425,4.0,14.0
38,4426,3.0,3.0
38,4428,3.0,3.0
38,4429,3.0,3.0
38,4431,3.0,3.0
38,4432,3.0,3.0
38,4433,3.0,3.0
38,4434,4.0,9.0
38,4435,4.0,11.0
38,4436,3.0,3.0
38,4513,2.0,1.0
38,4567,4.0,25.0
38,4897,4.0,14.0
38,4898,4.0,19.0
38,4899,5.0,86.0
38,4900,4.0,14.0
38,4902,4.0,17.0
38,4903,4.0,13.0
38,4904,4.0,13.0
38,5005,3.0,2.0
38,5006,3.0,6.0
38,5007,3.0,4.0
38,5008,3.0,7.0
38,5009,3.0,7.0
38,5073,5.0,57.0
38,5200,2.0,1.0
38,5229,4.0,27.0
38,5231,4.0,27.0
38,5232,4.0,27.0
38,5233,4.0,27.0
38,5249,3.0,5.0
38,5361,5.0,31.0
38,5376,4.0,17.0
38,5410,3.0,3.0
38,5492,3.0,6.0
38,5499,4.0,11.0
38,5512,5.0,38.0
38,5612,4.0,13.0
38,5613,4.0,8.0
38,5692,2.0,1.0
38,5765,3.0,3.0
38,5975,5.0,37.0
38,5991,3.0,5.0
38,6405,4.0,16.0
38,6456,3.0,3.0
38,6457,5.0,53.0
38,6474,3.0,2.0
38,6475,4.0,23.0
38,6845,4.0,12.0
38,6922,3.0,2.0
38,6924,3.0,7.0
38,7027,3.0,2.0
38,7093,4.0,8.0
38,7214,3.0,2.0
38,7216,3.0,2.0
38,7222,3.0,2.0
38,7223,3.0,5.0
38,7268,3.0,2.0
38,7269,3.0,2.0
38,7270,3.0,3.0
38,7271,3.0,4.0
38,7333,3.0,3.0
38,7494,2.0,1.0
38,8822,2.0,1.0
38,8863,3.0,6.0
38,9045,4.0,17.0
38,9046,4.0,13.0
38,9047,4.0,15.0
38,9079,3.0,2.0
38,9157,3.0,2.0
38,9231,4.0,15.0
38,9548,4.0,17.0
38,9549,4.0,23.0
38,9550,4.0,14.0
38,9552,4.0,13.0
38,9553,4.0,17.0
38,9554,4.0,23.0
38,9651,5.0,64.0
38,9719,3.0,3.0
38,9829,3.0,6.0
38,9832,3.0,2.0
38,9834,2.0,1.0
38,9867,3.0,3.0
38,9868,3.0,2.0
38,9869,3.0,6.0
38,9923,4.0,11.0
38,9924,4.0,9.0
38,9926,4.0,12.0
38,9927,4.0,15.0
38,10020,3.0,4.0
38,10021,3.0,6.0
38,10048,3.0,2.0
38,10098,3.0,4.0
38,10099,3.0,4.0
38,10101,3.0,4.0
38,10102,3.0,4.0
38,10103,4.0,10.0
38,10175,3.0,2.0
38,10330,3.0,7.0
38,10331,3.0,4.0
38,10341,3.0,4.0
38,10342,3.0,2.0
38,10378,2.0,1.0
38,10426,4.0,9.0
38,10429,3.0,4.0
38,10448,5.0,36.0
38,10482,5.0,79.0
38,10543,3.0,2.0
38,10544,2.0,1.0
38,10737,3.0,2.0
38,10854,3.0,3.0
38,10857,3.0,3.0
38,10858,3.0,2.0
38,10940,3.0,5.0
38,10941,4.0,9.0
38,10943,3.0,4.0
38,10944,3.0,4.0
38,10945,3.0,4.0
38,10946,3.0,7.0
38,11058,2.0,1.0
38,11059,3.0,2.0
38,11060,3.0,2.0
38,11061,3.0,2.0
38,11101,3.0,5.0
38,11175,3.0,3.0
38,11185,4.0,27.0
38,11207,5.0,29.0
38,11255,4.0,10.0
38,11257,3.0,6.0
38,11275,4.0,20.0
38,11367,3.0,2.0
38,11772,2.0,1.0
38,12177,2.0,1.0
38,12179,2.0,1.0
38,12181,5.0,39.0
38,12416,3.0,2.0
38,12523,4.0,13.0
38,12525,4.0,15.0
38,12526,4.0,13.0
38,12527,4.0,13.0
38,12528,4.0,16.0
38,12628,5.0,32.0
38,12629,5.0,35.0
38,12630,5.0,42.0
38,12631,5.0,40.0
38,12632,5.0,47.0
38,12634,5.0,44.0
38,12671,5.0,29.0
38,12672,4.0,25.0
38,12674,5.0,34.0
38,12675,4.0,23.0
38,12677,5.0,32.0
38,12679,5.0,37.0
38,12680,2.0,1.0
38,12700,2.0,1.0
38,13153,3.0,2.0
38,13154,2.0,1.0
38,13235,3.0,4.0
38,13239,3.0,3.0
38,13308,5.0,39.0
38,13324,3.0,2.0
38,13369,4.0,12.0
38,13377,3.0,2.0
38,13584,4.0,23.0
38,13619,2.0,1.0
38,13691,2.0,1.0
38,13704,4.0,11.0
38,13706,4.0,9.0
38,13721,2.0,1.0
38,13799,4.0,15.0
38,13800,4.0,18.0
38,13801,4.0,18.0
38,13864,4.0,26.0
38,13909,3.0,5.0
38,13929,3.0,2.0
38,13931,3.0,4.0
38,13977,4.0,8.0
38,13985,3.0,7.0
38,13986,4.0,19.0
38,14174,2.0,1.0
38,14223,2.0,1.0
38,14346,3.0,3.0
38,14362,4.0,12.0
38,14523,4.0,21.0
38,14665,3.0,5.0
38,14667,3.0,5.0
38,14757,5.0,32.0
38,14798,4.0,13.0
38,14799,3.0,6.0
38,14800,4.0,8.0
38,14802,4.0,11.0
38,14803,3.0,4.0
38,14853,3.0,3.0
38,14869,3.0,6.0
38,14870,3.0,5.0
38,14871,3.0,3.0
38,14872,3.0,6.0
38,14877,3.0,3.0
38,14894,3.0,4.0
38,15552,3.0,2.0
38,15582,3.0,2.0
38,15658,4.0,11.0
38,15690,3.0,3.0
38,15691,3.0,5.0
38,16320,3.0,2.0
38,16321,4.0,11.0
38,16322,4.0,11.0
38,16323,4.0,11.0
38,16324,4.0,11.0
38,16325,4.0,16.0
38,16327,4.0,13.0
38,16328,4.0,11.0
38,16329,4.0,13.0
38,16330,4.0,11.0
38,16331,4.0,24.0
38,16332,4.0,11.0
38,16334,2.0,1.0
38,16335,2.0,1.0
38,16337,4.0,23.0
38,16338,4.0,22.0
38,16339,4.0,22.0
38,16340,4.0,15.0
38,16341,5.0,29.0
38,16343,4.0,25.0
38,16344,4.0,21.0
38,16345,4.0,26.0
38,16346,4.0,16.0
38,16347,3.0,7.0
38,16349,4.0,26.0
38,16350,3.0,4.0
38,16352,4.0,11.0
38,16353,3.0,6.0
38,16355,5.0,38.0
38,16357,4.0,24.0
38,16358,4.0,12.0
38,16359,4.0,23.0
38,16360,5.0,30.0
38,16361,3.0,3.0
38,16362,3.0,3.0
38,16365,4.0,11.0
38,16366,4.0,12.0
38,16367,4.0,13.0
38,16368,4.0,13.0
38,16369,4.0,13.0
38,16370,4.0,15.0
38,16371,4.0,17.0
38,16372,5.0,205.0
38,16373,4.0,24.0
38,16374,4.0,10.0
38,16376,4.0,17.0
38,16377,4.0,22.0
38,16378,4.0,19.0
38,16379,5.0,86.0
38,16380,5.0,94.0
38,16381,5.0,626.0
38,16382,5.0,120.0
38,16383,3.0,2.0
38,16385,4.0,18.0
38,16386,5.0,31.0
38,16387,5.0,32.0
38,16388,5.0,47.0
38,16389,5.0,29.0
38,16390,4.0,21.0
38,16391,4.0,28.0
38,16392,3.0,2.0
38,16393,4.0,24.0
38,16394,4.0,9.0
38,16395,4.0,14.0
38,16396,5.0,51.0
38,16397,5.0,32.0
38,16398,4.0,13.0
38,16399,5.0,104.0
38,16400,5.0,30.0
38,16402,3.0,7.0
38,16403,3.0,7.0
38,16405,4.0,13.0
38,16406,3.0,5.0
38,16407,4.0,12.0
38,16408,5.0,31.0
38,16409,3.0,4.0
38,16411,3.0,6.0
38,16412,5.0,58.0
38,16413,4.0,14.0
38,16414,4.0,13.0
38,16416,4.0,12.0
38,16417,4.0,14.0
38,16418,4.0,16.0
38,16419,4.0,16.0
38,16420,4.0,11.0
38,16421,4.0,18.0
38,16422,3.0,4.0
38,16423,3.0,3.0
38,16424,3.0,3.0
38,16426,3.0,4.0
38,16428,3.0,2.0
38,16429,4.0,23.0
38,16430,3.0,5.0
38,16431,4.0,13.0
38,16432,3.0,4.0
38,16433,2.0,1.0
38,16434,2.0,1.0
38,16437,3.0,3.0
38,16438,4.0,27.0
39,1,3.0,1.0
39,2,3.0,2.0
39,5,3.0,1.0
39,14,3.0,1.0
39,49,3.0,1.0
39,52,3.0,2.0
39,53,3.0,1.0
39,61,3.0,1.0
39,62,3.0,1.0
39,67,4.0,11.0
39,91,3.0,1.0
39,95,3.0,1.0
39,111,3.0,1.0
39,169,3.0,1.0
39,172,3.0,1.0
39,177,3.0,1.0
39,188,3.0,1.0
39,192,3.0,1.0
39,201,3.0,1.0
39,206,3.0,2.0
39,232,3.0,4.0
39,233,3.0,1.0
39,235,3.0,1.0
39,236,3.0,5.0
39,269,3.0,3.0
39,270,3.0,2.0
39,308,3.0,5.0
39,330,3.0,2.0
39,331,3.0,1.0
39,334,3.0,1.0
39,335,3.0,1.0
39,344,3.0,2.0
39,354,3.0,1.0
39,355,3.0,1.0
39,356,3.0,1.0
39,358,3.0,3.0
39,359,3.0,3.0
39,457,3.0,1.0
39,484,3.0,1.0
39,485,3.0,2.0
39,535,3.0,1.0
39,537,3.0,2.0
39,538,3.0,1.0
39,692,4.0,6.0
39,762,3.0,2.0
39,764,3.0,2.0
39,800,3.0,1.0
39,805,3.0,1.0
39,869,4.0,19.0
39,870,3.0,1.0
39,871,4.0,8.0
39,872,3.0,2.0
39,878,4.0,6.0
39,879,3.0,2.0
39,880,4.0,17.0
39,885,4.0,7.0
39,886,5.0,23.0
39,902,3.0,3.0
39,976,3.0,1.0
39,980,3.0,1.0
39,1063,3.0,2.0
39,1066,3.0,1.0
39,1152,3.0,3.0
39,1153,3.0,2.0
39,1183,3.0,1.0
39,1199,3.0,1.0
39,1203,3.0,2.0
39,1217,3.0,1.0
39,1231,3.0,1.0
39,1257,3.0,1.0
39,1274,3.0,2.0
39,1284,3.0,1.0
39,1291,3.0,3.0
39,1347,4.0,11.0
39,1362,4.0,10.0
39,1363,4.0,8.0
39,1385,4.0,13.0
39,1397,3.0,1.0
39,1399,3.0,1.0
39,1411,3.0,3.0
39,1449,3.0,2.0
39,1466,4.0,10.0
39,1467,3.0,3.0
39,1468,3.0,4.0
39,1469,3.0,4.0
39,1470,3.0,2.0
39,1471,3.0,4.0
39,1485,3.0,5.0
39,1486,3.0,2.0
39,1490,3.0,1.0
39,1492,3.0,2.0
39,1493,3.0,4.0
39,1512,4.0,15.0
39,1537,3.0,1.0
39,1542,3.0,3.0
39,1562,3.0,1.0
39,1564,3.0,2.0
39,1566,3.0,1.0
39,1567,3.0,1.0
39,1568,3.0,1.0
39,1575,3.0,1.0
39,1581,3.0,2.0
39,1598,3.0,1.0
39,1601,3.0,1.0
39,1609,3.0,1.0
39,1610,3.0,1.0
39,1623,3.0,5.0
39,1624,3.0,2.0
39,1625,3.0,2.0
39,1662,3.0,1.0
39,1664,3.0,2.0
39,1711,3.0,1.0
39,1745,4.0,14.0
39,1746,4.0,11.0
39,1747,4.0,11.0
39,1767,4.0,20.0
39,1768,3.0,2.0
39,1769,3.0,5.0
39,1774,4.0,6.0
39,1775,3.0,1.0
39,1784,3.0,1.0
39,1835,3.0,2.0
39,1839,3.0,2.0
39,1854,4.0,12.0
39,1877,3.0,1.0
39,1880,3.0,1.0
39,1912,3.0,1.0
39,1913,3.0,1.0
39,2091,3.0,3.0
39,2095,3.0,4.0
39,2099,3.0,5.0
39,2101,3.0,3.0
39,2104,3.0,4.0
39,2262,3.0,3.0
39,2436,3.0,2.0
39,2633,3.0,3.0
39,2642,3.0,1.0
39,2729,3.0,1.0
39,2789,3.0,1.0
39,2790,3.0,1.0
39,2791,3.0,3.0
39,2794,3.0,5.0
39,2796,4.0,8.0
39,2797,3.0,1.0
39,2827,3.0,2.0
39,2829,3.0,2.0
39,3041,3.0,1.0
39,3068,3.0,1.0
39,3134,3.0,1.0
39,3301,4.0,6.0
39,3365,3.0,1.0
39,3367,4.0,8.0
39,3369,3.0,4.0
39,3370,3.0,3.0
39,3380,3.0,1.0
39,3605,3.0,1.0
39,3610,3.0,4.0
39,3615,3.0,2.0
39,3732,3.0,1.0
39,3751,3.0,2.0
39,3799,3.0,4.0
39,3801,3.0,1.0
39,3902,3.0,2.0
39,3954,3.0,1.0
39,4013,4.0,7.0
39,4014,3.0,1.0
39,4024,4.0,21.0
39,4025,4.0,16.0
39,4026,4.0,8.0
39,4027,4.0,10.0
39,4028,4.0,6.0
39,4038,3.0,1.0
39,4050,3.0,2.0
39,4052,3.0,1.0
39,4195,3.0,4.0
39,4207,4.0,8.0
39,4209,3.0,2.0
39,4405,3.0,2.0
39,4410,3.0,4.0
39,4417,3.0,1.0
39,4594,3.0,4.0
39,4629,3.0,1.0
39,4719,3.0,1.0
39,4963,4.0,6.0
39,4974,3.0,1.0
39,5027,3.0,1.0
39,5068,3.0,1.0
39,5069,3.0,1.0
39,5188,3.0,1.0
39,5189,3.0,2.0
39,5190,4.0,7.0
39,5315,3.0,1.0
39,5360,3.0,3.0
39,5493,4.0,6.0
39,5524,4.0,8.0
39,5592,3.0,2.0
39,5599,3.0,1.0
39,5700,4.0,7.0
39,5735,3.0,1.0
39,5912,3.0,1.0
39,5981,3.0,1.0
39,6006,3.0,1.0
39,6093,3.0,1.0
39,6164,3.0,1.0
39,6171,3.0,2.0
39,6172,3.0,2.0
39,6249,3.0,3.0
39,6448,3.0,3.0
39,6522,3.0,2.0
39,6524,3.0,2.0
39,6617,3.0,3.0
39,6754,3.0,2.0
39,6868,3.0,2.0
39,6891,3.0,1.0
39,6892,3.0,4.0
39,6923,3.0,1.0
39,6954,4.0,7.0
39,7000,3.0,4.0
39,7002,3.0,1.0
39,7031,3.0,1.0
39,7040,3.0,1.0
39,7051,3.0,2.0
39,7114,4.0,9.0
39,7145,3.0,1.0
39,7213,3.0,1.0
39,7355,3.0,1.0
39,7361,4.0,9.0
39,7362,4.0,7.0
39,7363,4.0,12.0
39,7364,3.0,3.0
39,7381,3.0,2.0
39,7382,3.0,3.0
39,7383,3.0,1.0
39,7391,4.0,6.0
39,7434,3.0,1.0
39,7435,3.0,1.0
39,7443,3.0,1.0
39,7446,3.0,1.0
39,7562,3.0,1.0
39,8817,3.0,1.0
39,8888,4.0,14.0
39,9203,4.0,6.0
39,9361,3.0,1.0
39,9453,3.0,3.0
39,9628,3.0,3.0
39,9669,3.0,2.0
39,9895,3.0,3.0
39,9980,3.0,2.0
39,10001,3.0,2.0
39,10031,3.0,1.0
39,10045,4.0,9.0
39,10164,3.0,4.0
39,10165,4.0,7.0
39,10176,3.0,3.0
39,10274,3.0,4.0
39,10276,3.0,2.0
39,10279,3.0,1.0
39,10284,3.0,1.0
39,10285,3.0,1.0
39,10330,4.0,14.0
39,10331,3.0,2.0
39,10397,3.0,1.0
39,10482,3.0,4.0
39,10737,4.0,8.0
39,10985,3.0,1.0
39,11142,3.0,4.0
39,11165,4.0,6.0
39,11177,3.0,1.0
39,11222,3.0,2.0
39,11223,3.0,1.0
39,11306,3.0,1.0
39,11307,3.0,5.0
39,11314,3.0,1.0
39,11578,3.0,3.0
39,11617,3.0,3.0
39,11618,3.0,1.0
39,11622,3.0,4.0
39,11623,3.0,3.0
39,11625,3.0,1.0
39,11627,3.0,1.0
39,11628,3.0,1.0
39,11630,3.0,5.0
39,11635,4.0,6.0
39,11698,3.0,4.0
39,11702,3.0,1.0
39,11872,3.0,1.0
39,11875,3.0,1.0
39,11879,4.0,14.0
39,11881,3.0,4.0
39,11882,3.0,4.0
39,11883,3.0,2.0
